index,node_i,node_j,x_pu,r_pu,capacity,contingency
l618_2,n4649,n4651,3.377102339164955e-05,4.1184174867865314e-06,1698.1026117405274,True
l611_2,n4623,n4655,2.068422749476896e-05,2.5224667676547508e-06,1698.1026117405274,True
l824_2,n4651,n4655,1.4538345225460022e-05,1.7729689299341489e-06,1698.1026117405274,True
l858_2,n4653,n4657,2.790209213167069e-05,3.4026941623988643e-06,1698.1026117405274,True
l616_2,n4643,n4667,4.943645992485677e-05,6.028836576202042e-06,1698.1026117405274,True
l619_2,n4666,n4667,1.940280569569535e-05,2.3661958165482137e-06,1698.1026117405274,True
l1039_2,n4667,n4669,3.764905937713073e-05,4.591348704528137e-06,1698.1026117405274,True
l595_2,n4671,n4673,1.8981343759626003e-05,2.314798019466586e-06,1698.1026117405274,True
l617_2,n4667,n4674,1.839323702535997e-05,2.2430776860195088e-06,1698.1026117405274,True
l1038_2,n4674,n4675,4.0789526024947205e-05,4.974332442066732e-06,1698.1026117405274,True
l526_2,n4655,n4675,7.880988895591367e-05,9.610962067794348e-06,1698.1026117405274,True
l621_2,n4674,n4677,3.908631240956514e-05,4.7666234645811135e-06,1698.1026117405274,True
l605_2,n4657,n4681,0.0001086315798187,1.3247753636433613e-05,1698.1026117405274,True
l596_2,n4673,n4690,1.4311115522558234e-05,1.7452579905558822e-06,1698.1026117405274,True
l622_2,n4690,n4693,9.480957226998186e-05,1.1562142959753883e-05,1698.1026117405274,True
l624_2,n4674,n4694,0.0001055631002751,1.2873548814041969e-05,1698.1026117405274,True
l623_2,n4694,n4695,6.100285201057723e-05,7.439372196411858e-06,1698.1026117405274,True
l528_2,n4695,n4699,0.0001060106539829,1.2928128534509397e-05,1698.1026117405274,True
l630_2,n4616,n4708,3.0005341136609712e-05,3.659187943488988e-06,1698.1026117405274,True
l597_2,n4588,n4722,1.859716902323684e-05,2.2679474418581502e-06,1698.1026117405274,True
l644_2,n4729,n4730,8.144403629810677e-05,9.932199548549606e-06,1698.1026117405274,True
l641_2,n4730,n4737,0.000101293637245,1.2352882590858282e-05,1698.1026117405274,True
l944_2,n4745,n4750,1.756534439276506e-05,2.142115169849397e-06,1698.1026117405274,True
l640_2,n4745,n4753,2.3235148809621394e-05,2.8335547328806576e-06,1698.1026117405274,True
l626_2,n4759,n4760,0.0001381230446406,1.684427373666854e-05,1698.1026117405274,True
l913_2,n3311,n4760,0.0001301161666048,1.5867825195715537e-05,1698.1026117405274,True
l647_2,n4499,n4766,4.609276089571698e-05,5.621068401916703e-06,1698.1026117405274,True
l935_2,n4730,n4784,2.6544404714308875e-05,3.237122526135228e-06,1698.1026117405274,True
l524_2,n4609,n4788,9.607277559629862e-05,1.1716192145890076e-05,1698.1026117405274,True
l1050_2,n4666,n6844,1.90805617145644e-05,2.326897770068829e-06,1698.1026117405274,True
l620_2,n4665,n6844,2.0477630833529345e-05,2.4972720528694315e-06,1698.1026117405274,True
l825_2,n4663,n6844,1.2294325428247854e-05,1.499307979054616e-06,1698.1026117405274,True
l9606_2,n4616,n6845,3.665181399456627e-05,4.4697334139714965e-06,1698.1026117405274,True
l9605_2,n3475,n6845,8.257076438120833e-05,1.006960541234248e-05,1698.1026117405274,True
l9611_2,n4708,n6847,5.385149323070415e-06,6.567255272037093e-07,1698.1026117405274,True
l610_2,n4606,n7269,1.7844661319455558e-05,2.1761782096897017e-06,1698.1026117405274,True
l9608_2,n3488,n7271,3.5380835693345454e-05,4.314736060164078e-06,1698.1026117405274,True
l9609_2,n4852,n7271,1.3941297177404108e-05,1.7001581923663545e-06,1698.1026117405274,True
l724_2,n4503,n7272,1.6516232701479873e-05,2.014174719692668e-06,1698.1026117405274,True
l9630_2,n4630,n7282,1.997979811440331e-05,2.4365607456589403e-06,1698.1026117405274,True
l9631_2,n4653,n7282,3.713941062175489e-05,4.529196417287181e-06,1698.1026117405274,True
l1013_2,n4607,n7653,1.0885939949057126e-05,1.3275536523240397e-06,1698.1026117405274,True
l606_2,n4609,n7653,2.905786927084157e-05,3.543642594005069e-06,1698.1026117405274,True
l928_2,n4845,n7711,2.090187721038579e-05,2.549009415900706e-06,1698.1026117405274,True
l1014_2,n4609,n7711,1.4038487620154483e-05,1.7120106853846931e-06,1698.1026117405274,True
l613_2,n4641,n7724,1.5951582610423322e-05,1.945314952490649e-06,1698.1026117405274,True
l648_2,n7745,n7756,5.231974481596286e-05,6.380456684873518e-06,1698.1026117405274,True
l1016_2,n4602,n7791,2.7699159331002087e-05,3.377946259878304e-06,1698.1026117405274,True
l1017_2,n4788,n7791,8.477073336455635e-06,1.0337894312750774e-06,1698.1026117405274,True
l625_2,n4586,n7798,1.4401402512695973e-05,1.7562685991092649e-06,1698.1026117405274,True
l1008_2,n4722,n7798,7.966613116692319e-06,9.715381849624778e-07,1698.1026117405274,True
l1048_2,n4693,n7800,2.485028140156396e-05,3.0305221221419462e-06,1698.1026117405274,True
l994_2,n3501,n7850,4.279350530684957e-05,5.218720159371897e-06,1698.1026117405274,True
l637_2,n3500,n7850,4.529493548461773e-05,5.523772620075332e-06,1698.1026117405274,True
l638_2,n3306,n7857,6.219381192041947e-05,7.584611209807249e-06,1698.1026117405274,True
l991_2,n3315,n7857,1.5375003651056007e-05,1.875000445250732e-06,1698.1026117405274,True
l1042_2,n4745,n7863,1.5187755585836424e-05,1.8521653153459048e-06,1698.1026117405274,True
l945_2,n4750,n7863,1.0578938323522705e-05,1.2901144296978906e-06,1698.1026117405274,True
l646_2,n4747,n7863,2.9127415373698247e-05,3.552123826060763e-06,1698.1026117405274,True
l1049_2,n7800,n7873,8.895066670823986e-06,1.084764228149267e-06,1698.1026117405274,True
l529_2,n4699,n7873,4.500399942281391e-05,5.488292612538282e-06,1698.1026117405274,True
l6912_2,n5671,n7878,4.0555148000085705e-05,4.945749756108013e-06,1698.1026117405274,True
l1007_2,n4620,n7890,1.712372889491105e-05,2.0882596213306164e-06,1698.1026117405274,True
l642_2,n4725,n7890,4.876174793897072e-05,5.946554626703746e-06,1698.1026117405274,True
l643_2,n4588,n7890,2.7140951722295544e-05,3.309872161255554e-06,1698.1026117405274,True
l527_2,n4681,n7976,6.695156542501947e-05,8.164825051831642e-06,1698.1026117405274,True
l1037_2,n4649,n7976,5.896144699277695e-05,7.190420364972798e-06,1698.1026117405274,True
l9612_2,n6847,n8013,3.666385335530235e-05,4.471201628695408e-06,1698.1026117405274,True
l645_2,n4697,n8015,2.534084547310124e-05,3.090347008914785e-06,1698.1026117405274,True
l1044_2,n5660,n8015,2.3713885794369283e-05,2.891937291996253e-06,1698.1026117405274,True
l6942_2,n7269,n8061,9.4274797040365e-05,1.1496926468337193e-05,1698.1026117405274,True
l631_2,n7889,n8061,2.975353435304766e-05,3.628479799152154e-06,1698.1026117405274,True
l1009_2,n7798,n8061,1.861863163424565e-05,2.2705648334445912e-06,1698.1026117405274,True
l11460_3,n3467,n7889,8.332745151519133e-05,1.0161884331120896e-05,1698.1026117405274,True
l521_3,n3320,n3348,8.77046736828448e-05,1.7482659205882687e-05,491.5560191880474,True
l903_3,n4601,n4611,0.0002859339078193,5.699679225635503e-05,491.5560191880474,True
l6951_3,n4622,n4633,6.151783663922887e-05,1.226269168888283e-05,491.5560191880474,True
l867_3,n4716,n4733,7.963611993001809e-05,1.5874309620601612e-05,491.5560191880474,True
l866_3,n4716,n4781,8.493136155361691e-05,1.6929839512348886e-05,491.5560191880474,True
l882_3,n5674,n5680,6.069034333373561e-05,1.2097742857223046e-05,491.5560191880474,True
l6466_3,n5669,n5711,4.696912751134418e-05,9.36261677966994e-06,491.5560191880474,True
l6465_3,n5735,n7486,3.873846528484709e-05,7.72195321292633e-06,491.5560191880474,True
l10880_3,n5669,n7486,7.155992593140841e-05,1.4264437062739217e-05,491.5560191880474,True
l10881_3,n5710,n7486,9.753214826036072e-05,1.944162423794566e-05,491.5560191880474,True
l522_3,n3320,n7984,7.680828119016752e-05,1.531062083524934e-05,491.5560191880474,True
l532_3,n3305,n3311,2.059738974042738e-05,2.511876797613096e-06,1698.1026117405274,True
l635_3,n3304,n3313,8.849409152589821e-05,1.0791962381207095e-05,1698.1026117405274,True
l531_3,n3315,n3319,9.405843957353416e-05,1.1470541411406605e-05,1698.1026117405274,True
l11480_3,n3455,n3457,0.0001187694765062,1.4484082500761448e-05,1698.1026117405274,True
l609_3,n3455,n3467,0.0001984829784128,2.420524126985485e-05,1698.1026117405274,True
l628_3,n3472,n3483,8.641932179455631e-05,1.0538941682262968e-05,1698.1026117405274,True
l629_3,n3490,n3495,0.0001125141349183,1.3721235965653277e-05,1698.1026117405274,True
l6682_3,n3457,n3735,1.990462397539639e-05,2.427393167731267e-06,1698.1026117405274,True
l608_3,n3461,n3735,4.262279180198095e-05,5.197901439265969e-06,1698.1026117405274,True
l639_3,n3317,n4512,6.759280535854823e-05,8.243025043725395e-06,1698.1026117405274,True
l876_3,n4518,n4554,0.0001000388461391,1.2199859285263318e-05,1698.1026117405274,True
l875_3,n4518,n4561,9.34783286617572e-05,1.1399796178263076e-05,1698.1026117405274,True
l6686_3,n3467,n4616,3.833818554875884e-05,4.6753884815559545e-06,1698.1026117405274,True
l821_3,n4634,n4635,1.3447744475591307e-05,1.6399688384867452e-06,1698.1026117405274,True
l822_3,n4630,n4635,2.3114203998911103e-05,2.8188053657208664e-06,1698.1026117405274,True
l6950_3,n4623,n4635,2.067904137793122e-05,2.5218343143818563e-06,1698.1026117405274,True
l11386_3,n4637,n4639,2.001621528134084e-05,2.441001863578151e-06,1698.1026117405274,True
l615_3,n4585,n4641,2.297029350159041e-05,2.8012553050720013e-06,1698.1026117405274,True
l791_3,n4585,n4643,1.896305480893494e-05,2.312567659626212e-06,1698.1026117405274,True
l612_3,n4630,n4651,5.339202600565936e-05,6.511222683616996e-06,1698.1026117405274,True
l618_3,n4649,n4651,3.377102339164955e-05,4.1184174867865314e-06,1698.1026117405274,True
l611_3,n4623,n4655,2.068422749476896e-05,2.5224667676547508e-06,1698.1026117405274,True
l824_3,n4651,n4655,1.4538345225460022e-05,1.7729689299341489e-06,1698.1026117405274,True
l858_3,n4653,n4657,2.790209213167069e-05,3.4026941623988643e-06,1698.1026117405274,True
l616_3,n4643,n4667,4.943645992485677e-05,6.028836576202042e-06,1698.1026117405274,True
l619_3,n4666,n4667,1.940280569569535e-05,2.3661958165482137e-06,1698.1026117405274,True
l1039_3,n4667,n4669,3.764905937713073e-05,4.591348704528137e-06,1698.1026117405274,True
l595_3,n4671,n4673,1.8981343759626003e-05,2.314798019466586e-06,1698.1026117405274,True
l617_3,n4667,n4674,1.839323702535997e-05,2.2430776860195088e-06,1698.1026117405274,True
l1038_3,n4674,n4675,4.0789526024947205e-05,4.974332442066732e-06,1698.1026117405274,True
l526_3,n4655,n4675,7.880988895591367e-05,9.610962067794348e-06,1698.1026117405274,True
l621_3,n4674,n4677,3.908631240956514e-05,4.7666234645811135e-06,1698.1026117405274,True
l605_3,n4657,n4681,0.0001086315798187,1.3247753636433613e-05,1698.1026117405274,True
l596_3,n4673,n4690,1.4311115522558234e-05,1.7452579905558822e-06,1698.1026117405274,True
l622_3,n4690,n4693,9.480957226998186e-05,1.1562142959753883e-05,1698.1026117405274,True
l624_3,n4674,n4694,0.0001055631002751,1.2873548814041969e-05,1698.1026117405274,True
l623_3,n4694,n4695,6.100285201057723e-05,7.439372196411858e-06,1698.1026117405274,True
l528_3,n4695,n4699,0.0001060106539829,1.2928128534509397e-05,1698.1026117405274,True
l630_3,n4616,n4708,3.0005341136609712e-05,3.659187943488988e-06,1698.1026117405274,True
l597_3,n4588,n4722,1.859716902323684e-05,2.2679474418581502e-06,1698.1026117405274,True
l644_3,n4729,n4730,8.144403629810677e-05,9.932199548549606e-06,1698.1026117405274,True
l641_3,n4730,n4737,0.000101293637245,1.2352882590858282e-05,1698.1026117405274,True
l944_3,n4745,n4750,1.756534439276506e-05,2.142115169849397e-06,1698.1026117405274,True
l640_3,n4745,n4753,2.3235148809621394e-05,2.8335547328806576e-06,1698.1026117405274,True
l626_3,n4759,n4760,0.0001381230446406,1.684427373666854e-05,1698.1026117405274,True
l913_3,n3311,n4760,0.0001301161666048,1.5867825195715537e-05,1698.1026117405274,True
l647_3,n4499,n4766,4.609276089571698e-05,5.621068401916703e-06,1698.1026117405274,True
l935_3,n4730,n4784,2.6544404714308875e-05,3.237122526135228e-06,1698.1026117405274,True
l524_3,n4609,n4788,9.607277559629862e-05,1.1716192145890076e-05,1698.1026117405274,True
l1050_3,n4666,n6844,1.90805617145644e-05,2.326897770068829e-06,1698.1026117405274,True
l620_3,n4665,n6844,2.0477630833529345e-05,2.4972720528694315e-06,1698.1026117405274,True
l825_3,n4663,n6844,1.2294325428247854e-05,1.499307979054616e-06,1698.1026117405274,True
l9606_3,n4616,n6845,3.665181399456627e-05,4.4697334139714965e-06,1698.1026117405274,True
l9605_3,n3475,n6845,8.257076438120833e-05,1.006960541234248e-05,1698.1026117405274,True
l9611_3,n4708,n6847,5.385149323070415e-06,6.567255272037093e-07,1698.1026117405274,True
l610_3,n4606,n7269,1.7844661319455558e-05,2.1761782096897017e-06,1698.1026117405274,True
l9608_3,n3488,n7271,3.5380835693345454e-05,4.314736060164078e-06,1698.1026117405274,True
l9609_3,n4852,n7271,1.3941297177404108e-05,1.7001581923663545e-06,1698.1026117405274,True
l724_3,n4503,n7272,1.6516232701479873e-05,2.014174719692668e-06,1698.1026117405274,True
l9630_3,n4630,n7282,1.997979811440331e-05,2.4365607456589403e-06,1698.1026117405274,True
l9631_3,n4653,n7282,3.713941062175489e-05,4.529196417287181e-06,1698.1026117405274,True
l1013_3,n4607,n7653,1.0885939949057126e-05,1.3275536523240397e-06,1698.1026117405274,True
l606_3,n4609,n7653,2.905786927084157e-05,3.543642594005069e-06,1698.1026117405274,True
l928_3,n4845,n7711,2.090187721038579e-05,2.549009415900706e-06,1698.1026117405274,True
l1014_3,n4609,n7711,1.4038487620154483e-05,1.7120106853846931e-06,1698.1026117405274,True
l613_3,n4641,n7724,1.5951582610423322e-05,1.945314952490649e-06,1698.1026117405274,True
l648_3,n7745,n7756,5.231974481596286e-05,6.380456684873518e-06,1698.1026117405274,True
l1016_3,n4602,n7791,2.7699159331002087e-05,3.377946259878304e-06,1698.1026117405274,True
l1017_3,n4788,n7791,8.477073336455635e-06,1.0337894312750774e-06,1698.1026117405274,True
l625_3,n4586,n7798,1.4401402512695973e-05,1.7562685991092649e-06,1698.1026117405274,True
l1008_3,n4722,n7798,7.966613116692319e-06,9.715381849624778e-07,1698.1026117405274,True
l1048_3,n4693,n7800,2.485028140156396e-05,3.0305221221419462e-06,1698.1026117405274,True
l994_3,n3501,n7850,4.279350530684957e-05,5.218720159371897e-06,1698.1026117405274,True
l637_3,n3500,n7850,4.529493548461773e-05,5.523772620075332e-06,1698.1026117405274,True
l638_3,n3306,n7857,6.219381192041947e-05,7.584611209807249e-06,1698.1026117405274,True
l991_3,n3315,n7857,1.5375003651056007e-05,1.875000445250732e-06,1698.1026117405274,True
l1042_3,n4745,n7863,1.5187755585836424e-05,1.8521653153459048e-06,1698.1026117405274,True
l945_3,n4750,n7863,1.0578938323522705e-05,1.2901144296978906e-06,1698.1026117405274,True
l646_3,n4747,n7863,2.9127415373698247e-05,3.552123826060763e-06,1698.1026117405274,True
l1049_3,n7800,n7873,8.895066670823986e-06,1.084764228149267e-06,1698.1026117405274,True
l529_3,n4699,n7873,4.500399942281391e-05,5.488292612538282e-06,1698.1026117405274,True
l6912_3,n5671,n7878,4.0555148000085705e-05,4.945749756108013e-06,1698.1026117405274,True
l1007_3,n4620,n7890,1.712372889491105e-05,2.0882596213306164e-06,1698.1026117405274,True
l642_3,n4725,n7890,4.876174793897072e-05,5.946554626703746e-06,1698.1026117405274,True
l643_3,n4588,n7890,2.7140951722295544e-05,3.309872161255554e-06,1698.1026117405274,True
l527_3,n4681,n7976,6.695156542501947e-05,8.164825051831642e-06,1698.1026117405274,True
l1037_3,n4649,n7976,5.896144699277695e-05,7.190420364972798e-06,1698.1026117405274,True
l9612_3,n6847,n8013,3.666385335530235e-05,4.471201628695408e-06,1698.1026117405274,True
l645_3,n4697,n8015,2.534084547310124e-05,3.090347008914785e-06,1698.1026117405274,True
l1044_3,n5660,n8015,2.3713885794369283e-05,2.891937291996253e-06,1698.1026117405274,True
l6942_3,n7269,n8061,9.4274797040365e-05,1.1496926468337193e-05,1698.1026117405274,True
l631_3,n7889,n8061,2.975353435304766e-05,3.628479799152154e-06,1698.1026117405274,True
l1009_3,n7798,n8061,1.861863163424565e-05,2.2705648334445912e-06,1698.1026117405274,True
sl0,n8045,n8046,1.3834785042188615e-08,2.7577644602369333e-09,491.556,False
sl1,n7790,n7791,1.3834785042188615e-08,2.7577644602369333e-09,491.556,False
sl2,n6848,n6849,1.3834785042193018e-08,2.757764460237811e-09,491.556,False
sl3,n7721,n7720,1.3834785042184218e-08,2.757764460236057e-09,491.556,False
sl4,n5648,n7264,2.668743884877552e-08,5.319755252247611e-09,491.556,False
sl5,n5713,n5653,2.1000741645276813e-07,4.18619434789571e-08,1474.668,False
