index,node,mc_el,mc_heat,g_max,h_max,eta,plant_type,heatarea,storage_capacity
p1744,n4509,0.0,0.0,11.225100000000005,0.0,1.0,hydro_ror,,
p1745,n4510,0.0,0.0,13.718750000000004,0.0,1.0,hydro_ror,,
p1746,n4511,0.0,0.0,5.224100000000002,0.0,1.0,hydro_ror,,
p1747,n4512,0.0,0.0,3.917,0.0,1.0,hydro_ror,,
p1750,n4516,0.0,0.0,6.288500000000001,0.0,1.0,hydro_ror,,
p1754,n4520,0.0,0.0,4.137499999999999,0.0,1.0,hydro_ror,,
p1756,n4522,0.0,0.0,4.01964,0.0,1.0,hydro_ror,,
p1757,n4523,0.0,0.0,2.857,0.0,1.0,hydro_ror,,
p1758,n4524,0.0,0.0,3.83,0.0,1.0,hydro_ror,,
p1759,n4525,0.0,0.0,1.7657,0.0,1.0,hydro_ror,,
p1760,n4526,0.0,0.0,11.210399999999998,0.0,1.0,hydro_ror,,
p1762,n4529,0.0,0.0,2.95345,0.0,1.0,hydro_ror,,
p1763,n4530,0.0,0.0,1.85,0.0,1.0,hydro_ror,,
p1772,n4547,0.0,0.0,1.01,0.0,1.0,hydro_ror,,
p1774,n4549,0.0,0.0,1.263,0.0,1.0,hydro_ror,,
p1778,n4554,0.0,0.0,2.236,0.0,1.0,hydro_ror,,
p1779,n4555,0.0,0.0,1.67,0.0,1.0,hydro_ror,,
p1781,n4557,0.0,0.0,2.508,0.0,1.0,hydro_ror,,
p1782,n4559,0.0,0.0,6.895,0.0,1.0,hydro_ror,,
p1783,n4560,0.0,0.0,124.261,0.0,1.0,hydro_ror,,
p1785,n4562,0.0,0.0,5.808,0.0,1.0,hydro_ror,,
p1786,n4575,0.0,0.0,2.2775,0.0,1.0,hydro_ror,,
p1790,n4583,0.0,0.0,2.5,0.0,1.0,hydro_ror,,
p1794,n4590,0.0,0.0,6.287,0.0,1.0,hydro_ror,,
p1795,n4592,0.0,0.0,1.5795,0.0,1.0,hydro_ror,,
p1796,n4593,0.0,0.0,11.231499999999995,0.0,1.0,hydro_ror,,
p1798,n4595,0.0,0.0,9.173400000000004,0.0,1.0,hydro_ror,,
p1800,n4597,0.0,0.0,11.4571,0.0,1.0,hydro_ror,,
p1801,n4598,0.0,0.0,4.319,0.0,1.0,hydro_ror,,
p1803,n4601,0.0,0.0,1.4605,0.0,1.0,hydro_ror,,
p1805,n4603,0.0,0.0,6.281499999999999,0.0,1.0,hydro_ror,,
p1806,n4604,0.0,0.0,2.26,0.0,1.0,hydro_ror,,
p1810,n4608,0.0,0.0,1.0916499999999998,0.0,1.0,hydro_ror,,
p1811,n4610,0.0,0.0,1.2295,0.0,1.0,hydro_ror,,
p1813,n4612,0.0,0.0,1.1145,0.0,1.0,hydro_ror,,
p1815,n4614,0.0,0.0,1.89,0.0,1.0,hydro_ror,,
p1816,n4615,0.0,0.0,5.176,0.0,1.0,hydro_ror,,
p1818,n4617,0.0,0.0,3.5824999999999987,0.0,1.0,hydro_ror,,
p1820,n4619,0.0,0.0,5.025,0.0,1.0,hydro_ror,,
p1821,n4621,0.0,0.0,8.755750000000003,0.0,1.0,hydro_ror,,
p1823,n4627,0.0,0.0,1.8255,0.0,1.0,hydro_ror,,
p1830,n4648,0.0,0.0,2.5085,0.0,1.0,hydro_ror,,
p1831,n4649,0.0,0.0,2.00342,0.0,1.0,hydro_ror,,
p1838,n4663,0.0,0.0,11.55,0.0,1.0,hydro_ror,,
p1839,n4665,0.0,0.0,5.8,0.0,1.0,hydro_ror,,
p1840,n4668,0.0,0.0,2.0,0.0,1.0,hydro_ror,,
p1842,n4672,0.0,0.0,1.23,0.0,1.0,hydro_ror,,
p1846,n4678,0.0,0.0,9.04,0.0,1.0,hydro_ror,,
p1848,n4681,0.0,0.0,1.7114999999999998,0.0,1.0,hydro_ror,,
p1849,n4682,0.0,0.0,8.218,0.0,1.0,hydro_ror,,
p1853,n4687,0.0,0.0,1.1532,0.0,1.0,hydro_ror,,
p1854,n4688,0.0,0.0,18.703,0.0,1.0,hydro_ror,,
p1855,n4690,0.0,0.0,4.0,0.0,1.0,hydro_ror,,
p1856,n4691,0.0,0.0,6.225,0.0,1.0,hydro_ror,,
p1857,n4693,0.0,0.0,8.293500000000002,0.0,1.0,hydro_ror,,
p1869,n4712,0.0,0.0,6.917,0.0,1.0,hydro_ror,,
p1870,n4713,0.0,0.0,3.738,0.0,1.0,hydro_ror,,
p1871,n4714,0.0,0.0,11.770499999999998,0.0,1.0,hydro_ror,,
p1872,n4715,0.0,0.0,3.4666500000000005,0.0,1.0,hydro_ror,,
p1873,n4716,0.0,0.0,9.018,0.0,1.0,hydro_ror,,
p1877,n4728,0.0,0.0,7.169000000000002,0.0,1.0,hydro_ror,,
p1879,n4730,0.0,0.0,1.5209000000000006,0.0,1.0,hydro_ror,,
p1880,n4731,0.0,0.0,4.043800000000001,0.0,1.0,hydro_ror,,
p1881,n4732,0.0,0.0,20.469,0.0,1.0,hydro_ror,,
p1883,n4735,0.0,0.0,11.8555,0.0,1.0,hydro_ror,,
p1884,n4736,0.0,0.0,3.713,0.0,1.0,hydro_ror,,
p1888,n4740,0.0,0.0,4.082999999999999,0.0,1.0,hydro_ror,,
p1889,n4741,0.0,0.0,1.9398,0.0,1.0,hydro_ror,,
p1890,n4742,0.0,0.0,4.4942,0.0,1.0,hydro_ror,,
p1891,n4743,0.0,0.0,8.375,0.0,1.0,hydro_ror,,
p1901,n4756,0.0,0.0,3.5250000000000004,0.0,1.0,hydro_ror,,
p1902,n4757,0.0,0.0,6.495310000000001,0.0,1.0,hydro_ror,,
p1903,n4758,0.0,0.0,4.289,0.0,1.0,hydro_ror,,
p1904,n4759,0.0,0.0,3.916,0.0,1.0,hydro_ror,,
p1905,n4760,0.0,0.0,3.85705,0.0,1.0,hydro_ror,,
p1907,n4762,0.0,0.0,4.40439,0.0,1.0,hydro_ror,,
p1908,n4763,0.0,0.0,2.685,0.0,1.0,hydro_ror,,
p1909,n4764,0.0,0.0,5.498300000000001,0.0,1.0,hydro_ror,,
p1910,n4765,0.0,0.0,11.126719999999995,0.0,1.0,hydro_ror,,
p1911,n4766,0.0,0.0,6.216500000000001,0.0,1.0,hydro_ror,,
p1912,n4767,0.0,0.0,8.9025,0.0,1.0,hydro_ror,,
p1915,n4770,0.0,0.0,1.4903,0.0,1.0,hydro_ror,,
p1919,n4777,0.0,0.0,14.473299999999998,0.0,1.0,hydro_ror,,
p1920,n4780,0.0,0.0,4.6255,0.0,1.0,hydro_ror,,
p1923,n4784,0.0,0.0,3.863,0.0,1.0,hydro_ror,,
p1924,n4785,0.0,0.0,2.0252,0.0,1.0,hydro_ror,,
p1926,n4787,0.0,0.0,5.193,0.0,1.0,hydro_ror,,
p1930,n4844,0.0,0.0,1.2,0.0,1.0,hydro_ror,,
p1934,n4854,0.0,0.0,5.22,0.0,1.0,hydro_ror,,
p1935,n4855,0.0,0.0,3.651,0.0,1.0,hydro_ror,,
p1936,n5534,0.0,0.0,1.68,0.0,1.0,hydro_ror,,
p1951,n5662,0.0,0.0,10.03,0.0,1.0,hydro_ror,,
p1952,n5663,0.0,0.0,9.515,0.0,1.0,hydro_ror,,
p1961,n5684,0.0,0.0,2.2,0.0,1.0,hydro_ror,,
p1967,n5690,0.0,0.0,1.675,0.0,1.0,hydro_ror,,
p1973,n6842,0.0,0.0,4.521,0.0,1.0,hydro_ror,,
p1980,n6852,0.0,0.0,6.3,0.0,1.0,hydro_ror,,
p1982,n7151,0.0,0.0,2.9094,0.0,1.0,hydro_ror,,
p1985,n7267,0.0,0.0,7.15,0.0,1.0,hydro_ror,,
p1987,n7270,0.0,0.0,4.725,0.0,1.0,hydro_ror,,
p1988,n7271,0.0,0.0,13.9865,0.0,1.0,hydro_ror,,
p1989,n7272,0.0,0.0,2.612,0.0,1.0,hydro_ror,,
p1990,n7273,0.0,0.0,3.4297000000000004,0.0,1.0,hydro_ror,,
p1991,n7276,0.0,0.0,5.1366700000000005,0.0,1.0,hydro_ror,,
p1992,n7278,0.0,0.0,2.037,0.0,1.0,hydro_ror,,
p1993,n7279,0.0,0.0,2.0835,0.0,1.0,hydro_ror,,
p1994,n7280,0.0,0.0,1.2880000000000005,0.0,1.0,hydro_ror,,
p1995,n7281,0.0,0.0,1.4785,0.0,1.0,hydro_ror,,
p1997,n7487,0.0,0.0,5.069000000000001,0.0,1.0,hydro_ror,,
p2000,n7641,0.0,0.0,15.3897,0.0,1.0,hydro_ror,,
p2001,n7649,0.0,0.0,2.968,0.0,1.0,hydro_ror,,
p2003,n7672,0.0,0.0,4.6329,0.0,1.0,hydro_ror,,
p2004,n7682,0.0,0.0,3.0,0.0,1.0,hydro_ror,,
p2010,n7745,0.0,0.0,7.711,0.0,1.0,hydro_ror,,
p2011,n7756,0.0,0.0,8.7328,0.0,1.0,hydro_ror,,
p2013,n7769,0.0,0.0,18.165400000000005,0.0,1.0,hydro_ror,,
p2014,n7783,0.0,0.0,12.799499999999998,0.0,1.0,hydro_ror,,
p2017,n7805,0.0,0.0,1.028,0.0,1.0,hydro_ror,,
p2018,n7823,0.0,0.0,4.5055,0.0,1.0,hydro_ror,,
p2019,n7850,0.0,0.0,1.3136,0.0,1.0,hydro_ror,,
p2021,n7857,0.0,0.0,2.43,0.0,1.0,hydro_ror,,
p2024,n7884,0.0,0.0,1.7094999999999998,0.0,1.0,hydro_ror,,
p2026,n7892,0.0,0.0,2.544,0.0,1.0,hydro_ror,,
p2027,n7897,0.0,0.0,2.758,0.0,1.0,hydro_ror,,
p2028,n7907,0.0,0.0,1.0590000000000002,0.0,1.0,hydro_ror,,
p2029,n7910,0.0,0.0,13.786500000000004,0.0,1.0,hydro_ror,,
p2031,n7933,0.0,0.0,3.3254,0.0,1.0,hydro_ror,,
p2036,n7944,0.0,0.0,5.5840000000000005,0.0,1.0,hydro_ror,,
p2037,n7959,0.0,0.0,3.2849,0.0,1.0,hydro_ror,,
p2041,n7984,0.0,0.0,1.2597,0.0,1.0,hydro_ror,,
p2045,n7998,0.0,0.0,3.991,0.0,1.0,hydro_ror,,
p2050,n8045,0.0,0.0,11.052700000000002,0.0,1.0,hydro_ror,,
p2051,n8046,0.0,0.0,17.338900000000002,0.0,1.0,hydro_ror,,
p2053,n4583,7.2,0.0,5.7,0.0,1.0,conventional,,
p2054,n4585,7.2,0.0,5.46,0.0,1.0,conventional,,
p2056,n4641,7.2,0.0,8.053,0.0,1.0,conventional,,
p2057,n4646,7.2,0.0,1.358,0.0,1.0,conventional,,
p2058,n4647,7.2,0.0,1.575,0.0,1.0,conventional,,
p2059,n4666,7.2,0.0,4.75,0.0,1.0,conventional,,
p2060,n4667,7.2,0.0,18.703000000000003,0.0,1.0,conventional,,
p2061,n4674,7.2,0.0,8.144,0.0,1.0,conventional,,
p2062,n4676,7.2,0.0,34.461,0.0,1.0,conventional,,
p2063,n4691,7.2,0.0,10.8,0.0,1.0,conventional,,
p2064,n4700,7.2,0.0,36.0,0.0,1.0,conventional,,
p2065,n4778,7.2,0.0,2.0,0.0,1.0,conventional,,
p2066,n4845,7.2,0.0,43.9,0.0,1.0,conventional,,
p2067,n6841,7.2,0.0,10.864,0.0,1.0,conventional,,
p2068,n6842,7.2,0.0,12.182000000000002,0.0,1.0,conventional,,
p2069,n6843,7.2,0.0,5.432,0.0,1.0,conventional,,
p2070,n7653,7.2,0.0,5.2,0.0,1.0,conventional,,
p2071,n8028,7.2,0.0,5.410000000000001,0.0,1.0,conventional,,
p2072,n3303,0.0,0.0,226.5932400000001,0.0,1.0,solar,,
p2073,n3304,0.0,0.0,338.11178,0.0,1.0,solar,,
p2074,n3305,0.0,0.0,156.07507,0.0,1.0,solar,,
p2075,n3306,0.0,0.0,127.31441,0.0,1.0,solar,,
p2076,n3307,0.0,0.0,97.05778,0.0,1.0,solar,,
p2077,n3308,0.0,0.0,110.18891,0.0,1.0,solar,,
p2078,n3309,0.0,0.0,99.19899,0.0,1.0,solar,,
p2079,n3310,0.0,0.0,204.17678999999995,0.0,1.0,solar,,
p2080,n3311,0.0,0.0,108.35526999999996,0.0,1.0,solar,,
p2081,n3312,0.0,0.0,225.23978,0.0,1.0,solar,,
p2082,n3313,0.0,0.0,32.90266,0.0,1.0,solar,,
p2083,n3314,0.0,0.0,116.48927999999998,0.0,1.0,solar,,
p2084,n3315,0.0,0.0,161.70064999999994,0.0,1.0,solar,,
p2085,n3316,0.0,0.0,181.69889,0.0,1.0,solar,,
p2086,n3317,0.0,0.0,314.64397,0.0,1.0,solar,,
p2087,n3318,0.0,0.0,542.49281,0.0,1.0,solar,,
p2088,n3319,0.0,0.0,298.14629,0.0,1.0,solar,,
p2089,n3320,0.0,0.0,244.99446999999992,0.0,1.0,solar,,
p2090,n3321,0.0,0.0,364.09541,0.0,1.0,solar,,
p2091,n3322,0.0,0.0,344.80418999999983,0.0,1.0,solar,,
p2092,n3323,0.0,0.0,46.410109999999975,0.0,1.0,solar,,
p2093,n3324,0.0,0.0,761.4761,0.0,1.0,solar,,
p2094,n3453,0.0,0.0,27.440299999999997,0.0,1.0,solar,,
p2095,n3454,0.0,0.0,112.46204000000002,0.0,1.0,solar,,
p2096,n3455,0.0,0.0,135.76304000000002,0.0,1.0,solar,,
p2097,n3456,0.0,0.0,11.97079999999999,0.0,1.0,solar,,
p2098,n3457,0.0,0.0,15.391480000000003,0.0,1.0,solar,,
p2099,n3458,0.0,0.0,11.358719999999998,0.0,1.0,solar,,
p2100,n3459,0.0,0.0,8.255159999999991,0.0,1.0,solar,,
p2101,n3460,0.0,0.0,22.65486,0.0,1.0,solar,,
p2102,n3461,0.0,0.0,33.11113,0.0,1.0,solar,,
p2103,n3462,0.0,0.0,103.84842999999998,0.0,1.0,solar,,
p2104,n3463,0.0,0.0,146.96799,0.0,1.0,solar,,
p2105,n3464,0.0,0.0,106.28719999999996,0.0,1.0,solar,,
p2106,n3465,0.0,0.0,25.32309000000001,0.0,1.0,solar,,
p2107,n3466,0.0,0.0,72.02740999999999,0.0,1.0,solar,,
p2108,n3467,0.0,0.0,25.230609999999995,0.0,1.0,solar,,
p2109,n3468,0.0,0.0,146.16461,0.0,1.0,solar,,
p2110,n3469,0.0,0.0,36.86484000000001,0.0,1.0,solar,,
p2111,n3470,0.0,0.0,94.98394,0.0,1.0,solar,,
p2112,n3471,0.0,0.0,48.23134,0.0,1.0,solar,,
p2113,n3472,0.0,0.0,183.7575199999999,0.0,1.0,solar,,
p2114,n3473,0.0,0.0,179.8387,0.0,1.0,solar,,
p2115,n3474,0.0,0.0,64.81695999999997,0.0,1.0,solar,,
p2116,n3475,0.0,0.0,59.60060999999998,0.0,1.0,solar,,
p2117,n3476,0.0,0.0,169.70234,0.0,1.0,solar,,
p2118,n3477,0.0,0.0,208.936,0.0,1.0,solar,,
p2119,n3478,0.0,0.0,156.75068000000002,0.0,1.0,solar,,
p2120,n3479,0.0,0.0,6.540410000000001,0.0,1.0,solar,,
p2121,n3480,0.0,0.0,40.0247,0.0,1.0,solar,,
p2122,n3481,0.0,0.0,45.704170000000005,0.0,1.0,solar,,
p2123,n3482,0.0,0.0,43.62014999999999,0.0,1.0,solar,,
p2124,n3483,0.0,0.0,17.98686,0.0,1.0,solar,,
p2125,n3484,0.0,0.0,18.44517,0.0,1.0,solar,,
p2126,n3485,0.0,0.0,155.225,0.0,1.0,solar,,
p2127,n3486,0.0,0.0,91.95626,0.0,1.0,solar,,
p2128,n3487,0.0,0.0,12.989769999999998,0.0,1.0,solar,,
p2129,n3488,0.0,0.0,74.48159999999999,0.0,1.0,solar,,
p2130,n3489,0.0,0.0,338.36541000000017,0.0,1.0,solar,,
p2131,n3490,0.0,0.0,227.16567999999995,0.0,1.0,solar,,
p2132,n3491,0.0,0.0,91.00526999999998,0.0,1.0,solar,,
p2133,n3492,0.0,0.0,133.73407999999998,0.0,1.0,solar,,
p2134,n3493,0.0,0.0,135.30834999999993,0.0,1.0,solar,,
p2135,n3494,0.0,0.0,60.42818,0.0,1.0,solar,,
p2136,n3495,0.0,0.0,88.57634999999996,0.0,1.0,solar,,
p2137,n3496,0.0,0.0,424.63630000000006,0.0,1.0,solar,,
p2138,n3497,0.0,0.0,109.53883,0.0,1.0,solar,,
p2139,n3498,0.0,0.0,51.50000999999999,0.0,1.0,solar,,
p2140,n3499,0.0,0.0,46.48297,0.0,1.0,solar,,
p2141,n3500,0.0,0.0,186.57876999999996,0.0,1.0,solar,,
p2142,n3501,0.0,0.0,309.2809699999999,0.0,1.0,solar,,
p2143,n3502,0.0,0.0,98.69816,0.0,1.0,solar,,
p2144,n3503,0.0,0.0,35.812290000000004,0.0,1.0,solar,,
p2145,n3504,0.0,0.0,94.37153,0.0,1.0,solar,,
p2146,n3505,0.0,0.0,52.21410999999997,0.0,1.0,solar,,
p2147,n3507,0.0,0.0,27.453850000000006,0.0,1.0,solar,,
p2148,n3848,0.0,0.0,17.534419999999997,0.0,1.0,solar,,
p2149,n4496,0.0,0.0,77.40319000000001,0.0,1.0,solar,,
p2150,n4497,0.0,0.0,138.50861999999998,0.0,1.0,solar,,
p2151,n4498,0.0,0.0,41.21123,0.0,1.0,solar,,
p2152,n4499,0.0,0.0,141.64982000000006,0.0,1.0,solar,,
p2153,n4500,0.0,0.0,207.81646999999987,0.0,1.0,solar,,
p2154,n4501,0.0,0.0,9.043449999999998,0.0,1.0,solar,,
p2155,n4502,0.0,0.0,246.50518000000005,0.0,1.0,solar,,
p2156,n4503,0.0,0.0,136.25643999999997,0.0,1.0,solar,,
p2157,n4504,0.0,0.0,74.04365,0.0,1.0,solar,,
p2158,n4505,0.0,0.0,96.11618,0.0,1.0,solar,,
p2159,n4506,0.0,0.0,36.38081999999999,0.0,1.0,solar,,
p2160,n4507,0.0,0.0,96.06432,0.0,1.0,solar,,
p2161,n4508,0.0,0.0,40.00048999999999,0.0,1.0,solar,,
p2162,n4509,0.0,0.0,264.50783,0.0,1.0,solar,,
p2163,n4510,0.0,0.0,390.28041,0.0,1.0,solar,,
p2164,n4511,0.0,0.0,177.93894999999995,0.0,1.0,solar,,
p2165,n4512,0.0,0.0,175.08028,0.0,1.0,solar,,
p2166,n4513,0.0,0.0,41.42345999999998,0.0,1.0,solar,,
p2167,n4514,0.0,0.0,35.36807,0.0,1.0,solar,,
p2168,n4515,0.0,0.0,1.7795299999999998,0.0,1.0,solar,,
p2169,n4516,0.0,0.0,40.38028000000001,0.0,1.0,solar,,
p2170,n4517,0.0,0.0,146.46149999999997,0.0,1.0,solar,,
p2171,n4518,0.0,0.0,39.00626999999999,0.0,1.0,solar,,
p2172,n4519,0.0,0.0,67.36093999999999,0.0,1.0,solar,,
p2173,n4520,0.0,0.0,38.59747,0.0,1.0,solar,,
p2174,n4521,0.0,0.0,30.90556,0.0,1.0,solar,,
p2175,n4522,0.0,0.0,80.50558999999998,0.0,1.0,solar,,
p2176,n4523,0.0,0.0,57.51001,0.0,1.0,solar,,
p2177,n4524,0.0,0.0,42.17596,0.0,1.0,solar,,
p2178,n4525,0.0,0.0,9.605839999999988,0.0,1.0,solar,,
p2179,n4526,0.0,0.0,35.08118,0.0,1.0,solar,,
p2180,n4527,0.0,0.0,34.704,0.0,1.0,solar,,
p2181,n4528,0.0,0.0,51.32720000000002,0.0,1.0,solar,,
p2182,n4529,0.0,0.0,261.73445,0.0,1.0,solar,,
p2183,n4530,0.0,0.0,179.19909000000004,0.0,1.0,solar,,
p2184,n4531,0.0,0.0,48.283090000000016,0.0,1.0,solar,,
p2185,n4532,0.0,0.0,45.96073,0.0,1.0,solar,,
p2186,n4533,0.0,0.0,17.374060000000004,0.0,1.0,solar,,
p2187,n4534,0.0,0.0,121.96303,0.0,1.0,solar,,
p2188,n4535,0.0,0.0,18.010129999999997,0.0,1.0,solar,,
p2189,n4536,0.0,0.0,41.37254999999999,0.0,1.0,solar,,
p2190,n4537,0.0,0.0,312.91002000000015,0.0,1.0,solar,,
p2191,n4538,0.0,0.0,155.15674999999996,0.0,1.0,solar,,
p2192,n4539,0.0,0.0,21.2716,0.0,1.0,solar,,
p2193,n4540,0.0,0.0,174.91004000000007,0.0,1.0,solar,,
p2194,n4541,0.0,0.0,8.020590000000002,0.0,1.0,solar,,
p2195,n4542,0.0,0.0,19.19519,0.0,1.0,solar,,
p2196,n4543,0.0,0.0,7.372939999999999,0.0,1.0,solar,,
p2197,n4544,0.0,0.0,67.64016000000001,0.0,1.0,solar,,
p2198,n4545,0.0,0.0,257.4892600000001,0.0,1.0,solar,,
p2199,n4546,0.0,0.0,86.71782999999998,0.0,1.0,solar,,
p2200,n4547,0.0,0.0,71.81710000000001,0.0,1.0,solar,,
p2201,n4548,0.0,0.0,18.385549999999995,0.0,1.0,solar,,
p2202,n4549,0.0,0.0,112.26208,0.0,1.0,solar,,
p2203,n4550,0.0,0.0,51.24390999999999,0.0,1.0,solar,,
p2204,n4551,0.0,0.0,94.24631,0.0,1.0,solar,,
p2205,n4552,0.0,0.0,44.00377999999999,0.0,1.0,solar,,
p2206,n4553,0.0,0.0,107.09535,0.0,1.0,solar,,
p2207,n4554,0.0,0.0,29.02106,0.0,1.0,solar,,
p2208,n4555,0.0,0.0,173.6480099999999,0.0,1.0,solar,,
p2209,n4556,0.0,0.0,383.6613499999999,0.0,1.0,solar,,
p2210,n4557,0.0,0.0,114.33913000000004,0.0,1.0,solar,,
p2211,n4558,0.0,0.0,146.29316,0.0,1.0,solar,,
p2212,n4559,0.0,0.0,18.00724,0.0,1.0,solar,,
p2213,n4560,0.0,0.0,60.297450000000005,0.0,1.0,solar,,
p2214,n4561,0.0,0.0,146.48604,0.0,1.0,solar,,
p2215,n4562,0.0,0.0,63.32044999999999,0.0,1.0,solar,,
p2216,n4575,0.0,0.0,52.58055000000002,0.0,1.0,solar,,
p2217,n4576,0.0,0.0,42.68279999999999,0.0,1.0,solar,,
p2218,n4577,0.0,0.0,23.6058,0.0,1.0,solar,,
p2219,n4579,0.0,0.0,64.10831000000003,0.0,1.0,solar,,
p2220,n4580,0.0,0.0,25.10499000000001,0.0,1.0,solar,,
p2221,n4581,0.0,0.0,16.472910000000002,0.0,1.0,solar,,
p2222,n4583,0.0,0.0,84.42362999999999,0.0,1.0,solar,,
p2223,n4584,0.0,0.0,10.006420000000002,0.0,1.0,solar,,
p2224,n4585,0.0,0.0,13.590250000000008,0.0,1.0,solar,,
p2225,n4586,0.0,0.0,22.44661999999999,0.0,1.0,solar,,
p2226,n4587,0.0,0.0,24.300989999999995,0.0,1.0,solar,,
p2227,n4588,0.0,0.0,23.45361,0.0,1.0,solar,,
p2228,n4589,0.0,0.0,37.19728000000001,0.0,1.0,solar,,
p2229,n4590,0.0,0.0,65.48794999999997,0.0,1.0,solar,,
p2230,n4591,0.0,0.0,13.096839999999998,0.0,1.0,solar,,
p2231,n4592,0.0,0.0,35.089209999999994,0.0,1.0,solar,,
p2232,n4593,0.0,0.0,75.46764999999999,0.0,1.0,solar,,
p2233,n4594,0.0,0.0,23.570020000000003,0.0,1.0,solar,,
p2234,n4595,0.0,0.0,55.04846,0.0,1.0,solar,,
p2235,n4596,0.0,0.0,120.374,0.0,1.0,solar,,
p2236,n4597,0.0,0.0,65.84554999999999,0.0,1.0,solar,,
p2237,n4598,0.0,0.0,15.403759999999991,0.0,1.0,solar,,
p2238,n4599,0.0,0.0,11.77657,0.0,1.0,solar,,
p2239,n4600,0.0,0.0,33.52553999999999,0.0,1.0,solar,,
p2240,n4601,0.0,0.0,78.46230000000001,0.0,1.0,solar,,
p2241,n4602,0.0,0.0,17.409299999999988,0.0,1.0,solar,,
p2242,n4603,0.0,0.0,45.29374999999998,0.0,1.0,solar,,
p2243,n4604,0.0,0.0,144.00178999999994,0.0,1.0,solar,,
p2244,n4605,0.0,0.0,84.11436,0.0,1.0,solar,,
p2245,n4606,0.0,0.0,56.04616999999998,0.0,1.0,solar,,
p2246,n4607,0.0,0.0,42.30933,0.0,1.0,solar,,
p2247,n4608,0.0,0.0,29.106579999999987,0.0,1.0,solar,,
p2248,n4609,0.0,0.0,5.77906,0.0,1.0,solar,,
p2249,n4610,0.0,0.0,107.19217000000002,0.0,1.0,solar,,
p2250,n4611,0.0,0.0,172.94876000000002,0.0,1.0,solar,,
p2251,n4612,0.0,0.0,59.71562,0.0,1.0,solar,,
p2252,n4613,0.0,0.0,61.02117999999999,0.0,1.0,solar,,
p2253,n4614,0.0,0.0,48.889320000000005,0.0,1.0,solar,,
p2254,n4615,0.0,0.0,17.395699999999994,0.0,1.0,solar,,
p2255,n4616,0.0,0.0,110.13058999999998,0.0,1.0,solar,,
p2256,n4617,0.0,0.0,156.74633000000006,0.0,1.0,solar,,
p2257,n4618,0.0,0.0,30.57149,0.0,1.0,solar,,
p2258,n4619,0.0,0.0,41.116799999999984,0.0,1.0,solar,,
p2259,n4620,0.0,0.0,56.83792999999999,0.0,1.0,solar,,
p2260,n4621,0.0,0.0,125.64592000000005,0.0,1.0,solar,,
p2261,n4622,0.0,0.0,11.175689999999998,0.0,1.0,solar,,
p2262,n4623,0.0,0.0,6.60871,0.0,1.0,solar,,
p2263,n4624,0.0,0.0,10.20152,0.0,1.0,solar,,
p2264,n4625,0.0,0.0,28.55071,0.0,1.0,solar,,
p2265,n4626,0.0,0.0,32.81435999999999,0.0,1.0,solar,,
p2266,n4627,0.0,0.0,39.47973999999999,0.0,1.0,solar,,
p2267,n4628,0.0,0.0,18.02952,0.0,1.0,solar,,
p2268,n4629,0.0,0.0,5.742909999999999,0.0,1.0,solar,,
p2269,n4630,0.0,0.0,10.46588,0.0,1.0,solar,,
p2270,n4631,0.0,0.0,50.91200000000004,0.0,1.0,solar,,
p2271,n4632,0.0,0.0,46.43595000000002,0.0,1.0,solar,,
p2272,n4633,0.0,0.0,13.665039999999998,0.0,1.0,solar,,
p2273,n4634,0.0,0.0,13.125600000000002,0.0,1.0,solar,,
p2274,n4635,0.0,0.0,6.470149999999999,0.0,1.0,solar,,
p2275,n4636,0.0,0.0,4.413499999999999,0.0,1.0,solar,,
p2276,n4637,0.0,0.0,17.190979999999996,0.0,1.0,solar,,
p2277,n4638,0.0,0.0,11.288640000000004,0.0,1.0,solar,,
p2278,n4639,0.0,0.0,16.4019,0.0,1.0,solar,,
p2279,n4640,0.0,0.0,197.86641,0.0,1.0,solar,,
p2280,n4641,0.0,0.0,45.60947999999996,0.0,1.0,solar,,
p2281,n4642,0.0,0.0,154.00793999999993,0.0,1.0,solar,,
p2282,n4643,0.0,0.0,15.516919999999995,0.0,1.0,solar,,
p2283,n4644,0.0,0.0,23.93920999999999,0.0,1.0,solar,,
p2284,n4645,0.0,0.0,21.54266,0.0,1.0,solar,,
p2285,n4646,0.0,0.0,20.38558,0.0,1.0,solar,,
p2286,n4647,0.0,0.0,11.81384,0.0,1.0,solar,,
p2287,n4648,0.0,0.0,24.601969999999994,0.0,1.0,solar,,
p2288,n4649,0.0,0.0,19.2292,0.0,1.0,solar,,
p2289,n4650,0.0,0.0,9.748469999999998,0.0,1.0,solar,,
p2290,n4651,0.0,0.0,24.81365,0.0,1.0,solar,,
p2291,n4652,0.0,0.0,7.283780000000001,0.0,1.0,solar,,
p2292,n4653,0.0,0.0,21.40964,0.0,1.0,solar,,
p2293,n4654,0.0,0.0,19.57265,0.0,1.0,solar,,
p2294,n4655,0.0,0.0,24.349300000000003,0.0,1.0,solar,,
p2295,n4656,0.0,0.0,24.98484,0.0,1.0,solar,,
p2296,n4657,0.0,0.0,49.3278,0.0,1.0,solar,,
p2297,n4658,0.0,0.0,64.16673999999999,0.0,1.0,solar,,
p2298,n4659,0.0,0.0,20.06516,0.0,1.0,solar,,
p2299,n4660,0.0,0.0,27.220899999999997,0.0,1.0,solar,,
p2300,n4661,0.0,0.0,10.38831,0.0,1.0,solar,,
