index,timestep,plant,availability
513,t0001,p2585,0.0
512,t0001,p2584,0.0
511,t0001,p2583,0.0
510,t0001,p2582,0.0
509,t0001,p2581,0.0
508,t0001,p2580,0.0
498,t0001,p2570,0.0
507,t0001,p2579,0.0
505,t0001,p2577,0.0
504,t0001,p2576,0.0
503,t0001,p2575,0.0
502,t0001,p2574,0.0
501,t0001,p2573,0.0
500,t0001,p2572,0.0
506,t0001,p2578,0.0
480,t0001,p2552,0.0
479,t0001,p2551,0.0
478,t0001,p2550,0.0
457,t0001,p2529,0.0
456,t0001,p2528,0.0
455,t0001,p2527,0.0
453,t0001,p2525,0.0
452,t0001,p2524,0.0
458,t0001,p2530,0.0
451,t0001,p2523,0.0
449,t0001,p2521,0.0
448,t0001,p2520,0.0
447,t0001,p2519,0.0
446,t0001,p2518,0.0
445,t0001,p2517,0.0
444,t0001,p2516,0.0
450,t0001,p2522,0.0
459,t0001,p2531,0.0
460,t0001,p2532,0.0
461,t0001,p2533,0.0
476,t0001,p2548,0.0
475,t0001,p2547,0.0
474,t0001,p2546,0.0
473,t0001,p2545,0.0
472,t0001,p2544,0.0
471,t0001,p2543,0.0
470,t0001,p2542,0.0
469,t0001,p2541,0.0
468,t0001,p2540,0.0
467,t0001,p2539,0.0
466,t0001,p2538,0.0
465,t0001,p2537,0.0
464,t0001,p2536,0.0
463,t0001,p2535,0.0
462,t0001,p2534,0.0
295,t0001,p2367,0.0
515,t0001,p2587,0.0
516,t0001,p2588,0.0
517,t0001,p2589,0.0
568,t0001,p2640,0.0
567,t0001,p2639,0.0
566,t0001,p2638,0.0
565,t0001,p2637,0.0
564,t0001,p2636,0.0
563,t0001,p2635,0.0
569,t0001,p2641,0.0
562,t0001,p2634,0.0
560,t0001,p2632,0.0
559,t0001,p2631,0.0
558,t0001,p2630,0.0
557,t0001,p2629,0.0
556,t0001,p2628,0.0
555,t0001,p2627,0.0
561,t0001,p2633,0.0
570,t0001,p2642,0.0
571,t0001,p2643,0.0
572,t0001,p2644,0.0
587,t0001,p2659,0.0
585,t0001,p2657,0.0
584,t0001,p2656,0.0
583,t0001,p2655,0.0
582,t0001,p2654,0.0
581,t0001,p2653,0.0
580,t0001,p2652,0.0
579,t0001,p2651,0.0
578,t0001,p2650,0.0
577,t0001,p2649,0.0
576,t0001,p2648,0.0
575,t0001,p2647,0.0
574,t0001,p2646,0.0
573,t0001,p2645,0.0
554,t0001,p2626,0.0
443,t0001,p2515,0.0
553,t0001,p2625,0.0
551,t0001,p2623,0.0
531,t0001,p2603,0.0
530,t0001,p2602,0.0
529,t0001,p2601,0.0
528,t0001,p2600,0.0
527,t0001,p2599,0.0
526,t0001,p2598,0.0
532,t0001,p2604,0.0
525,t0001,p2597,0.0
523,t0001,p2595,0.0
522,t0001,p2594,0.0
521,t0001,p2593,0.0
520,t0001,p2592,0.0
519,t0001,p2591,0.0
518,t0001,p2590,0.0
524,t0001,p2596,0.0
533,t0001,p2605,0.0
534,t0001,p2606,0.0
535,t0001,p2607,0.0
550,t0001,p2622,0.0
549,t0001,p2621,0.0
548,t0001,p2620,0.0
547,t0001,p2619,0.0
546,t0001,p2618,0.0
545,t0001,p2617,0.0
544,t0001,p2616,0.0
543,t0001,p2615,0.0
542,t0001,p2614,0.0
541,t0001,p2613,0.0
540,t0001,p2612,0.0
539,t0001,p2611,0.0
538,t0001,p2610,0.0
537,t0001,p2609,0.0
536,t0001,p2608,0.0
552,t0001,p2624,0.0
442,t0001,p2514,0.0
477,t0001,p2549,0.0
440,t0001,p2512,0.0
346,t0001,p2418,0.0
345,t0001,p2417,0.0
344,t0001,p2416,0.0
343,t0001,p2415,0.0
342,t0001,p2414,0.0
341,t0001,p2413,0.0
347,t0001,p2419,0.0
340,t0001,p2412,0.0
338,t0001,p2410,0.0
337,t0001,p2409,0.0
336,t0001,p2408,0.0
335,t0001,p2407,0.0
334,t0001,p2406,0.0
441,t0001,p2513,0.0
339,t0001,p2411,0.0
348,t0001,p2420,0.0
349,t0001,p2421,0.0
350,t0001,p2422,0.0
365,t0001,p2437,0.0
364,t0001,p2436,0.0
363,t0001,p2435,0.0
362,t0001,p2434,0.0
361,t0001,p2433,0.0
360,t0001,p2432,0.0
359,t0001,p2431,0.0
358,t0001,p2430,0.0
357,t0001,p2429,0.0
356,t0001,p2428,0.0
355,t0001,p2427,0.0
354,t0001,p2426,0.0
353,t0001,p2425,0.0
352,t0001,p2424,0.0
351,t0001,p2423,0.0
332,t0001,p2404,0.0
366,t0001,p2438,0.0
331,t0001,p2403,0.0
329,t0001,p2401,0.0
309,t0001,p2381,0.0
308,t0001,p2380,0.0
307,t0001,p2379,0.0
306,t0001,p2378,0.0
305,t0001,p2377,0.0
304,t0001,p2376,0.0
310,t0001,p2382,0.0
303,t0001,p2375,0.0
301,t0001,p2373,0.0
300,t0001,p2372,0.0
299,t0001,p2371,0.0
298,t0001,p2370,0.0
297,t0001,p2369,0.0
296,t0001,p2368,0.0
302,t0001,p2374,0.0
311,t0001,p2383,0.0
312,t0001,p2384,0.0
313,t0001,p2385,0.0
328,t0001,p2400,0.0
327,t0001,p2399,0.0
326,t0001,p2398,0.0
325,t0001,p2397,0.0
324,t0001,p2396,0.0
323,t0001,p2395,0.0
322,t0001,p2394,0.0
321,t0001,p2393,0.0
320,t0001,p2392,0.0
319,t0001,p2391,0.0
318,t0001,p2390,0.0
317,t0001,p2389,0.0
316,t0001,p2388,0.0
315,t0001,p2387,0.0
314,t0001,p2386,0.0
330,t0001,p2402,0.0
367,t0001,p2439,0.0
333,t0001,p2405,0.0
369,t0001,p2441,0.0
420,t0001,p2492,0.0
419,t0001,p2491,0.0
418,t0001,p2490,0.0
417,t0001,p2489,0.0
416,t0001,p2488,0.0
415,t0001,p2487,0.0
421,t0001,p2493,0.0
414,t0001,p2486,0.0
412,t0001,p2484,0.0
411,t0001,p2483,0.0
410,t0001,p2482,0.0
409,t0001,p2481,0.0
408,t0001,p2480,0.0
407,t0001,p2479,0.0
413,t0001,p2485,0.0
422,t0001,p2494,0.0
423,t0001,p2495,0.0
424,t0001,p2496,0.0
368,t0001,p2440,0.0
438,t0001,p2510,0.0
437,t0001,p2509,0.0
436,t0001,p2508,0.0
435,t0001,p2507,0.0
434,t0001,p2506,0.0
433,t0001,p2505,0.0
432,t0001,p2504,0.0
431,t0001,p2503,0.0
430,t0001,p2502,0.0
429,t0001,p2501,0.0
428,t0001,p2500,0.0
427,t0001,p2499,0.0
426,t0001,p2498,0.0
425,t0001,p2497,0.0
406,t0001,p2478,0.0
405,t0001,p2477,0.0
439,t0001,p2511,0.0
370,t0001,p2442,0.0
384,t0001,p2456,0.0
383,t0001,p2455,0.0
382,t0001,p2454,0.0
381,t0001,p2453,0.0
380,t0001,p2452,0.0
378,t0001,p2450,0.0
385,t0001,p2457,0.0
377,t0001,p2449,0.0
375,t0001,p2447,0.0
374,t0001,p2446,0.0
373,t0001,p2445,0.0
372,t0001,p2444,0.0
371,t0001,p2443,0.0
404,t0001,p2476,0.0
376,t0001,p2448,0.0
386,t0001,p2458,0.0
379,t0001,p2451,0.0
388,t0001,p2460,0.0
387,t0001,p2459,0.0
402,t0001,p2474,0.0
401,t0001,p2473,0.0
400,t0001,p2472,0.0
399,t0001,p2471,0.0
397,t0001,p2469,0.0
396,t0001,p2468,0.0
398,t0001,p2470,0.0
403,t0001,p2475,0.0
394,t0001,p2466,0.0
393,t0001,p2465,0.0
392,t0001,p2464,0.0
391,t0001,p2463,0.0
390,t0001,p2462,0.0
389,t0001,p2461,0.0
395,t0001,p2467,0.0
1965,t0002,p3165,0.5655189558732132
1969,t0002,p3169,0.5655189558732132
1968,t0002,p3168,0.5655189558732132
1967,t0002,p3167,0.5655189558732132
1966,t0002,p3166,0.5655189558732132
1964,t0002,p3164,0.5655189558732132
1956,t0002,p3156,0.5655189558732132
1962,t0002,p3162,0.5655189558732132
1961,t0002,p3161,0.5655189558732132
1960,t0002,p3160,0.5655189558732132
1959,t0002,p3159,0.5655189558732132
1958,t0002,p3158,0.5655189558732132
1957,t0002,p3157,0.5655189558732132
1970,t0002,p3170,0.5655189558732132
1963,t0002,p3163,0.5655189558732132
1971,t0002,p3171,0.5655189558732132
1988,t0002,p3188,0.5655189558732132
1973,t0002,p3173,0.5655189558732132
1955,t0002,p3155,0.5655189558732132
1987,t0002,p3187,0.5655189558732132
1986,t0002,p3186,0.5655189558732132
1985,t0002,p3185,0.5655189558732132
1984,t0002,p3184,0.5655189558732132
1983,t0002,p3183,0.5655189558732132
1982,t0002,p3182,0.5655189558732132
1981,t0002,p3181,0.5655189558732132
1980,t0002,p3180,0.5655189558732132
1979,t0002,p3179,0.5655189558732132
1978,t0002,p3178,0.5655189558732132
1977,t0002,p3177,0.5655189558732132
1976,t0002,p3176,0.5655189558732132
1975,t0002,p3175,0.5655189558732132
1974,t0002,p3174,0.5655189558732132
1972,t0002,p3172,0.5655189558732132
1954,t0002,p3154,0.5655189558732132
1936,t0002,p3136,0.5655189558732132
1952,t0002,p3152,0.5655189558732132
1931,t0002,p3131,0.5655189558732132
1930,t0002,p3130,0.5655189558732132
1929,t0002,p3129,0.5655189558732132
1928,t0002,p3128,0.5655189558732132
1927,t0002,p3127,0.5655189558732132
1932,t0002,p3132,0.5655189558732132
1925,t0002,p3125,0.5655189558732132
1922,t0002,p3122,0.5655189558732132
1921,t0002,p3121,0.5655189558732132
1919,t0002,p3119,0.5655189558732132
1924,t0002,p3124,0.5655189558732132
1933,t0002,p3133,0.5655189558732132
1935,t0002,p3135,0.5655189558732132
1951,t0002,p3151,0.5655189558732132
1950,t0002,p3150,0.5655189558732132
1949,t0002,p3149,0.5655189558732132
1948,t0002,p3148,0.5655189558732132
1947,t0002,p3147,0.5655189558732132
1946,t0002,p3146,0.5655189558732132
1945,t0002,p3145,0.5655189558732132
1944,t0002,p3144,0.5655189558732132
1943,t0002,p3143,0.5655189558732132
1942,t0002,p3142,0.5655189558732132
1941,t0002,p3141,0.5655189558732132
1940,t0002,p3140,0.5655189558732132
1939,t0002,p3139,0.5655189558732132
1938,t0002,p3138,0.5655189558732132
1937,t0002,p3137,0.5655189558732132
1953,t0002,p3153,0.5655189558732132
1989,t0002,p3189,0.5655189558732132
1991,t0002,p3191,0.5655189558732132
2042,t0002,p3242,0.5655189558732132
2041,t0002,p3241,0.5655189558732132
2040,t0002,p3240,0.5655189558732132
2039,t0002,p3239,0.5655189558732132
2038,t0002,p3238,0.5655189558732132
2037,t0002,p3237,0.5655189558732132
2043,t0002,p3243,0.5655189558732132
2036,t0002,p3236,0.5655189558732132
2034,t0002,p3234,0.5655189558732132
2033,t0002,p3233,0.5655189558732132
2032,t0002,p3232,0.5655189558732132
2031,t0002,p3231,0.5655189558732132
2030,t0002,p3230,0.5655189558732132
2029,t0002,p3229,0.5655189558732132
2035,t0002,p3235,0.5655189558732132
2044,t0002,p3244,0.5655189558732132
2045,t0002,p3245,0.5655189558732132
2046,t0002,p3246,0.5655189558732132
2061,t0002,p3261,0.5655189558732132
2060,t0002,p3260,0.5655189558732132
2058,t0002,p3258,0.5655189558732132
2057,t0002,p3257,0.5655189558732132
2056,t0002,p3256,0.5655189558732132
2054,t0002,p3254,0.5655189558732132
2053,t0002,p3253,0.5655189558732132
2051,t0002,p3251,0.5655189558732132
2050,t0002,p3250,0.5655189558732132
2049,t0002,p3249,0.5655189558732132
2048,t0002,p3248,0.5655189558732132
2047,t0002,p3247,0.5655189558732132
2028,t0002,p3228,0.5655189558732132
1990,t0002,p3190,0.5655189558732132
2027,t0002,p3227,0.5655189558732132
2025,t0002,p3225,0.5655189558732132
2005,t0002,p3205,0.5655189558732132
2004,t0002,p3204,0.5655189558732132
2003,t0002,p3203,0.5655189558732132
2002,t0002,p3202,0.5655189558732132
2001,t0002,p3201,0.5655189558732132
2000,t0002,p3200,0.5655189558732132
2006,t0002,p3206,0.5655189558732132
1999,t0002,p3199,0.5655189558732132
1996,t0002,p3196,0.5655189558732132
1995,t0002,p3195,0.5655189558732132
1994,t0002,p3194,0.5655189558732132
1993,t0002,p3193,0.5655189558732132
1992,t0002,p3192,0.5655189558732132
1998,t0002,p3198,0.5655189558732132
2007,t0002,p3207,0.5655189558732132
2008,t0002,p3208,0.5655189558732132
2009,t0002,p3209,0.5655189558732132
2022,t0002,p3222,0.5655189558732132
2021,t0002,p3221,0.5655189558732132
2020,t0002,p3220,0.5655189558732132
2019,t0002,p3219,0.5655189558732132
2018,t0002,p3218,0.5655189558732132
2017,t0002,p3217,0.5655189558732132
2016,t0002,p3216,0.5655189558732132
2015,t0002,p3215,0.5655189558732132
2014,t0002,p3214,0.5655189558732132
2013,t0002,p3213,0.5655189558732132
2012,t0002,p3212,0.5655189558732132
2011,t0002,p3211,0.5655189558732132
2010,t0002,p3210,0.5655189558732132
2026,t0002,p3226,0.5655189558732132
1915,t0002,p3115,0.5655189558732132
1821,t0002,p2714,0.0
1820,t0002,p2713,0.0
1819,t0002,p2712,0.0
1818,t0002,p2711,0.0
1816,t0002,p2709,0.0
1822,t0002,p2715,0.0
1812,t0002,p2705,0.0
1814,t0002,p2707,0.0
1823,t0002,p2716,0.0
1825,t0002,p2718,0.0
1840,t0002,p2733,0.0
1839,t0002,p2732,0.0
1837,t0002,p2730,0.0
1836,t0002,p2729,0.0
1835,t0002,p2728,0.0
1834,t0002,p2727,0.0
1833,t0002,p2726,0.0
1832,t0002,p2725,0.0
1831,t0002,p2724,0.0
1830,t0002,p2723,0.0
1829,t0002,p2722,0.0
1828,t0002,p2721,0.0
1827,t0002,p2720,0.0
1826,t0002,p2719,0.0
1807,t0002,p2700,0.0
1806,t0002,p2699,0.0
1784,t0002,p2677,0.0
1783,t0002,p2676,0.0
1782,t0002,p2675,0.0
1781,t0002,p2674,0.0
1779,t0002,p2672,0.0
1785,t0002,p2678,0.0
1778,t0002,p2671,0.0
1775,t0002,p2668,0.0
1774,t0002,p2667,0.0
1773,t0002,p2666,0.0
1777,t0002,p2670,0.0
1786,t0002,p2679,0.0
1787,t0002,p2680,0.0
1788,t0002,p2681,0.0
1803,t0002,p2696,0.0
1801,t0002,p2694,0.0
1800,t0002,p2693,0.0
1799,t0002,p2692,0.0
1796,t0002,p2689,0.0
1795,t0002,p2688,0.0
1793,t0002,p2686,0.0
1792,t0002,p2685,0.0
1791,t0002,p2684,0.0
1916,t0002,p3116,0.5655189558732132
1842,t0002,p2735,0.0
1844,t0002,p2737,0.0
1893,t0002,p3093,0.5655189558732132
1892,t0002,p3092,0.5655189558732132
1896,t0002,p3096,0.5655189558732132
1887,t0002,p3087,0.5655189558732132
1886,t0002,p3086,0.5655189558732132
1885,t0002,p3085,0.5655189558732132
1897,t0002,p3097,0.5655189558732132
1899,t0002,p3099,0.5655189558732132
1914,t0002,p3114,0.5655189558732132
1913,t0002,p3113,0.5655189558732132
1912,t0002,p3112,0.5655189558732132
1911,t0002,p3111,0.5655189558732132
1907,t0002,p3107,0.5655189558732132
1906,t0002,p3106,0.5655189558732132
1903,t0002,p3103,0.5655189558732132
1902,t0002,p3102,0.5655189558732132
1901,t0002,p3101,0.5655189558732132
1900,t0002,p3100,0.5655189558732132
1843,t0002,p2736,0.0
1880,t0002,p3080,0.5655189558732132
1878,t0002,p3078,0.5655189558732132
1858,t0002,p2751,0.0
1857,t0002,p2750,0.0
1856,t0002,p2749,0.0
1854,t0002,p2747,0.0
1853,t0002,p2746,0.0
1859,t0002,p3059,0.3604395604395604
1852,t0002,p2745,0.0
1850,t0002,p2743,0.0
1849,t0002,p2742,0.0
1847,t0002,p2740,0.0
1860,t0002,p3060,0.3604395604395604
1861,t0002,p3061,0.3604395604395604
1862,t0002,p3062,0.3604395604395604
1877,t0002,p3077,0.5655189558732132
1875,t0002,p3075,0.5655189558732132
1874,t0002,p3074,0.5655189558732132
1873,t0002,p3073,0.5655189558732132
1871,t0002,p3071,0.5655189558732132
1870,t0002,p3070,0.5655189558732132
1869,t0002,p3069,0.5655189558732132
1868,t0002,p3068,0.5655189558732132
1867,t0002,p3067,0.5655189558732132
1866,t0002,p3066,0.5655189558732132
1865,t0002,p3065,0.5655189558732132
1864,t0002,p3064,0.5655189558732132
1863,t0002,p3063,0.3604395604395604
1879,t0002,p3079,0.5655189558732132
2063,t0002,p3263,0.5655189558732132
2210,t0002,p3410,0.5655189558732132
2065,t0002,p3265,0.5655189558732132
2265,t0002,p3465,0.5655189558732132
2263,t0002,p3463,0.5655189558732132
2262,t0002,p3462,0.5655189558732132
2261,t0002,p3461,0.5655189558732132
2260,t0002,p3460,0.5655189558732132
2266,t0002,p3466,0.5655189558732132
2259,t0002,p3459,0.5655189558732132
2257,t0002,p3457,0.5655189558732132
2256,t0002,p3456,0.5655189558732132
2255,t0002,p3455,0.5655189558732132
2254,t0002,p3454,0.5655189558732132
2253,t0002,p3453,0.5655189558732132
2252,t0002,p3452,0.5655189558732132
2258,t0002,p3458,0.5655189558732132
2251,t0002,p3451,0.5655189558732132
2267,t0002,p3467,0.5655189558732132
2269,t0002,p3469,0.5655189558732132
2283,t0002,p3483,0.5655189558732132
2282,t0002,p3482,0.5655189558732132
2280,t0002,p3480,0.5655189558732132
2279,t0002,p3479,0.5655189558732132
2278,t0002,p3478,0.5655189558732132
2268,t0002,p3468,0.5655189558732132
2277,t0002,p3477,0.5655189558732132
2275,t0002,p3475,0.5655189558732132
2274,t0002,p3474,0.5655189558732132
2273,t0002,p3473,0.5655189558732132
2272,t0002,p3472,0.5655189558732132
2271,t0002,p3471,0.5655189558732132
2276,t0002,p3476,0.5655189558732132
2250,t0002,p3450,0.5655189558732132
2249,t0002,p3449,0.5655189558732132
2248,t0002,p3448,0.5655189558732132
2228,t0002,p3428,0.5655189558732132
2227,t0002,p3427,0.5655189558732132
2226,t0002,p3426,0.5655189558732132
2225,t0002,p3425,0.5655189558732132
2224,t0002,p3424,0.5655189558732132
2223,t0002,p3423,0.5655189558732132
2229,t0002,p3429,0.5655189558732132
2222,t0002,p3422,0.5655189558732132
2220,t0002,p3420,0.5655189558732132
2219,t0002,p3419,0.5655189558732132
2218,t0002,p3418,0.5655189558732132
2217,t0002,p3417,0.5655189558732132
2216,t0002,p3416,0.5655189558732132
2215,t0002,p3415,0.5655189558732132
2221,t0002,p3421,0.5655189558732132
2231,t0002,p3431,0.5655189558732132
2232,t0002,p3432,0.5655189558732132
2247,t0002,p3447,0.5655189558732132
2246,t0002,p3446,0.5655189558732132
2245,t0002,p3445,0.5655189558732132
2244,t0002,p3444,0.5655189558732132
2243,t0002,p3443,0.5655189558732132
2242,t0002,p3442,0.5655189558732132
2241,t0002,p3441,0.5655189558732132
2240,t0002,p3440,0.5655189558732132
2239,t0002,p3439,0.5655189558732132
2238,t0002,p3438,0.5655189558732132
2237,t0002,p3437,0.5655189558732132
2234,t0002,p3434,0.5655189558732132
2233,t0002,p3433,0.5655189558732132
2284,t0002,p3484,0.5655189558732132
2285,t0002,p3485,0.5655189558732132
2286,t0002,p3486,0.5655189558732132
2287,t0002,p3487,0.5655189558732132
2338,t0002,p3538,0.5655189558732132
2337,t0002,p3537,0.5655189558732132
2336,t0002,p3536,0.5655189558732132
2335,t0002,p3535,0.5655189558732132
2334,t0002,p3534,0.5655189558732132
2333,t0002,p3533,0.5655189558732132
2339,t0002,p3539,0.5655189558732132
2332,t0002,p3532,0.5655189558732132
2330,t0002,p3530,0.5655189558732132
2329,t0002,p3529,0.5655189558732132
2328,t0002,p3528,0.5655189558732132
2327,t0002,p3527,0.5655189558732132
2326,t0002,p3526,0.5655189558732132
2325,t0002,p3525,0.5655189558732132
2331,t0002,p3531,0.5655189558732132
2340,t0002,p3540,0.5655189558732132
2341,t0002,p3541,0.5655189558732132
2342,t0002,p3542,0.5655189558732132
2357,t0002,p3557,0.5655189558732132
2356,t0002,p3556,0.5655189558732132
2355,t0002,p3555,0.5655189558732132
2354,t0002,p3554,0.5655189558732132
2353,t0002,p3553,0.5655189558732132
2352,t0002,p3552,0.5655189558732132
2351,t0002,p3551,0.5655189558732132
2350,t0002,p3550,0.5655189558732132
2349,t0002,p3549,0.5655189558732132
2347,t0002,p3547,0.5655189558732132
2346,t0002,p3546,0.5655189558732132
2345,t0002,p3545,0.5655189558732132
2344,t0002,p3544,0.5655189558732132
2343,t0002,p3543,0.5655189558732132
2324,t0002,p3524,0.5655189558732132
2214,t0002,p3414,0.5655189558732132
2323,t0002,p3523,0.5655189558732132
2321,t0002,p3521,0.5655189558732132
2301,t0002,p3501,0.5655189558732132
2300,t0002,p3500,0.5655189558732132
2299,t0002,p3499,0.5655189558732132
2298,t0002,p3498,0.5655189558732132
2297,t0002,p3497,0.5655189558732132
2296,t0002,p3496,0.5655189558732132
2302,t0002,p3502,0.5655189558732132
2295,t0002,p3495,0.5655189558732132
2293,t0002,p3493,0.5655189558732132
2292,t0002,p3492,0.5655189558732132
2291,t0002,p3491,0.5655189558732132
2290,t0002,p3490,0.5655189558732132
2289,t0002,p3489,0.5655189558732132
2288,t0002,p3488,0.5655189558732132
2294,t0002,p3494,0.5655189558732132
2303,t0002,p3503,0.5655189558732132
2305,t0002,p3505,0.5655189558732132
2320,t0002,p3520,0.5655189558732132
2319,t0002,p3519,0.5655189558732132
2318,t0002,p3518,0.5655189558732132
2317,t0002,p3517,0.5655189558732132
2316,t0002,p3516,0.5655189558732132
2315,t0002,p3515,0.5655189558732132
2314,t0002,p3514,0.5655189558732132
2313,t0002,p3513,0.5655189558732132
2312,t0002,p3512,0.5655189558732132
2311,t0002,p3511,0.5655189558732132
2310,t0002,p3510,0.5655189558732132
2309,t0002,p3509,0.5655189558732132
2308,t0002,p3508,0.5655189558732132
2307,t0002,p3507,0.5655189558732132
2306,t0002,p3506,0.5655189558732132
2322,t0002,p3522,0.5655189558732132
2213,t0002,p3413,0.5655189558732132
2212,t0002,p3412,0.5655189558732132
2211,t0002,p3411,0.5655189558732132
2116,t0002,p3316,0.5655189558732132
2115,t0002,p3315,0.5655189558732132
2114,t0002,p3314,0.5655189558732132
2113,t0002,p3313,0.5655189558732132
2112,t0002,p3312,0.5655189558732132
2111,t0002,p3311,0.5655189558732132
2117,t0002,p3317,0.5655189558732132
2110,t0002,p3310,0.5655189558732132
2108,t0002,p3308,0.5655189558732132
2107,t0002,p3307,0.5655189558732132
2106,t0002,p3306,0.5655189558732132
2105,t0002,p3305,0.5655189558732132
2104,t0002,p3304,0.5655189558732132
2103,t0002,p3303,0.5655189558732132
2109,t0002,p3309,0.5655189558732132
2118,t0002,p3318,0.5655189558732132
2119,t0002,p3319,0.5655189558732132
2120,t0002,p3320,0.5655189558732132
2135,t0002,p3335,0.5655189558732132
2134,t0002,p3334,0.5655189558732132
2133,t0002,p3333,0.5655189558732132
2132,t0002,p3332,0.5655189558732132
2131,t0002,p3331,0.5655189558732132
2130,t0002,p3330,0.5655189558732132
2129,t0002,p3329,0.5655189558732132
2128,t0002,p3328,0.5655189558732132
2127,t0002,p3327,0.5655189558732132
2126,t0002,p3326,0.5655189558732132
2125,t0002,p3325,0.5655189558732132
2124,t0002,p3324,0.5655189558732132
2123,t0002,p3323,0.5655189558732132
2122,t0002,p3322,0.5655189558732132
2121,t0002,p3321,0.5655189558732132
2102,t0002,p3302,0.5655189558732132
2136,t0002,p3336,0.5655189558732132
2101,t0002,p3301,0.5655189558732132
2099,t0002,p3299,0.5655189558732132
2079,t0002,p3279,0.5655189558732132
2078,t0002,p3278,0.5655189558732132
2076,t0002,p3276,0.5655189558732132
2075,t0002,p3275,0.5655189558732132
2074,t0002,p3274,0.5655189558732132
2080,t0002,p3280,0.5655189558732132
2073,t0002,p3273,0.5655189558732132
2069,t0002,p3269,0.5655189558732132
2068,t0002,p3268,0.5655189558732132
2067,t0002,p3267,0.5655189558732132
2066,t0002,p3266,0.5655189558732132
2081,t0002,p3281,0.5655189558732132
2082,t0002,p3282,0.5655189558732132
2083,t0002,p3283,0.5655189558732132
2097,t0002,p3297,0.5655189558732132
2096,t0002,p3296,0.5655189558732132
2095,t0002,p3295,0.5655189558732132
2094,t0002,p3294,0.5655189558732132
2093,t0002,p3293,0.5655189558732132
2092,t0002,p3292,0.5655189558732132
2091,t0002,p3291,0.5655189558732132
2090,t0002,p3290,0.5655189558732132
2089,t0002,p3289,0.5655189558732132
2088,t0002,p3288,0.5655189558732132
2087,t0002,p3287,0.5655189558732132
2086,t0002,p3286,0.5655189558732132
2085,t0002,p3285,0.5655189558732132
2084,t0002,p3284,0.5655189558732132
2100,t0002,p3300,0.5655189558732132
2064,t0002,p3264,0.5655189558732132
2137,t0002,p3337,0.5655189558732132
2139,t0002,p3339,0.5655189558732132
2190,t0002,p3390,0.5655189558732132
2189,t0002,p3389,0.5655189558732132
2188,t0002,p3388,0.5655189558732132
2187,t0002,p3387,0.5655189558732132
2185,t0002,p3385,0.5655189558732132
2191,t0002,p3391,0.5655189558732132
2184,t0002,p3384,0.5655189558732132
2182,t0002,p3382,0.5655189558732132
2181,t0002,p3381,0.5655189558732132
2180,t0002,p3380,0.5655189558732132
2179,t0002,p3379,0.5655189558732132
2178,t0002,p3378,0.5655189558732132
2177,t0002,p3377,0.5655189558732132
2183,t0002,p3383,0.5655189558732132
2192,t0002,p3392,0.5655189558732132
2193,t0002,p3393,0.5655189558732132
2194,t0002,p3394,0.5655189558732132
2209,t0002,p3409,0.5655189558732132
2208,t0002,p3408,0.5655189558732132
2207,t0002,p3407,0.5655189558732132
2206,t0002,p3406,0.5655189558732132
2205,t0002,p3405,0.5655189558732132
2204,t0002,p3404,0.5655189558732132
2203,t0002,p3403,0.5655189558732132
2202,t0002,p3402,0.5655189558732132
2201,t0002,p3401,0.5655189558732132
2200,t0002,p3400,0.5655189558732132
2199,t0002,p3399,0.5655189558732132
2198,t0002,p3398,0.5655189558732132
2197,t0002,p3397,0.5655189558732132
2196,t0002,p3396,0.5655189558732132
