index,timestep,plant,availability,availability_da
614,t0006,Solar 74,0.0,0.0
615,t0006,Solar 73,0.0,0.0
616,t0006,Solar 72,0.0,0.0
617,t0006,Solar 71,0.0,0.0
618,t0006,Solar 70,0.0,0.0
619,t0006,Solar 06,0.0,0.0
620,t0006,Solar 69,0.0,0.0
621,t0006,Solar 68,0.0,0.0
622,t0006,Solar 53,0.0,0.0
623,t0006,Solar 67,0.0,0.0
624,t0006,Solar 65,0.0,0.0
625,t0006,Solar 64,0.0,0.0
626,t0006,Solar 63,0.0,0.0
627,t0006,Solar 62,0.0,0.0
628,t0006,Solar 61,0.0,0.0
629,t0006,Solar 60,0.0,0.0
630,t0006,Solar 05,0.0,0.0
631,t0006,Solar 59,0.0,0.0
632,t0006,Solar 58,0.0,0.0
633,t0006,Solar 57,0.0,0.0
634,t0006,Solar 56,0.0,0.0
635,t0006,Solar 55,0.0,0.0
636,t0006,Solar 66,0.0,0.0
637,t0006,Solar 26,0.0,0.0
638,t0006,Wind 13,0.5767032708217001,0.1356489275008496
639,t0006,Solar 24,0.0,0.0
640,t0006,Wind 11,0.5850249175289024,0.5056776150653023
641,t0006,Wind 10,0.8578905704724277,0.8563837584888916
642,t0006,Hydro 43,0.0018019297775395,0.0018019297775395
643,t0006,Hydro 42,0.0269855599418242,0.0269855599418242
644,t0006,Hydro 41,0.0269855599418242,0.0269855599418242
645,t0006,Hydro 40,0.0009847312493552,0.0009847312493552
646,t0006,Hydro 35,0.216,0.216
647,t0006,Hydro 34,0.0035481800447684,0.0035481800447684
648,t0006,Hydro 33,0.0035481800447684,0.0035481800447684
649,t0006,Hydro 32,0.216,0.216
650,t0006,Hydro 31,0.216,0.216
651,t0006,Hydro 30,0.216,0.216
652,t0006,Wind 12,0.7325628900500297,0.1677925197460184
653,t0006,Hydro 29,0.0,0.0
654,t0006,Hydro 27,0.0294072470851078,0.0294072470851078
655,t0006,Hydro 26,0.0294072470851078,0.0294072470851078
656,t0006,Hydro 25,0.0294072470851078,0.0294072470851078
657,t0006,Hydro 24,0.0,0.0
658,t0006,Hydro 23,0.0,0.0
659,t0006,Hydro 22,0.0097189234365409,0.0097189234365409
660,t0006,Hydro 21,0.0097189234365409,0.0097189234365409
661,t0006,Hydro 20,0.0097189234365409,0.0097189234365409
662,t0006,Hydro 19,0.0004665042255258,0.0004665042255258
663,t0006,Hydro 18,0.2159999999999999,0.2159999999999999
664,t0006,Hydro 17,0.216,0.216
665,t0006,Hydro 16,0.216,0.216
666,t0006,Hydro 28,0.0,0.0
667,t0006,Solar 25,0.0,0.0
668,t0006,Wind 15,0.1406290332811764,0.1475692453020842
669,t0006,Solar 23,0.0,0.0
670,t0006,Solar 22,0.0,0.0
671,t0006,Solar 21,0.0,0.0
672,t0006,Solar 20,0.0,0.0
673,t0006,Solar 01,0.0,0.0
674,t0006,Solar 19,0.0,0.0
675,t0006,Solar 18,0.0,0.0
676,t0006,Wind 14,0.0358793778363775,0.018985823087203
677,t0006,Solar 16,0.0,0.0
678,t0006,Solar 15,0.0,0.0
679,t0006,Solar 14,0.0,0.0
680,t0006,Solar 13,0.0,0.0
681,t0006,Solar 12,0.0,0.0
682,t0006,Solar 17,0.0,0.0
683,t0006,Solar 10,0.0,0.0
684,t0006,Solar 11,0.0,0.0
685,t0006,Wind 16,0.0076415343896264,0.0085448405002031
686,t0006,Wind 17,0.0085964394145715,0.0651239101020847
687,t0006,Wind 01,0.5378895582746505,0.333986609316293
688,t0006,Wind 03,0.36168413669987,0.364802200217931
689,t0006,Wind 02,0.6295381362847947,0.5733811461269684
690,t0006,Wind 05,0.8905827847726009,0.8786125552629136
691,t0006,Wind 06,0.5622421793863692,0.1832816715321008
692,t0006,Wind 07,0.5637242458241541,0.4032307059306229
693,t0006,Wind 08,0.9336337485576506,0.9070910020141868
694,t0006,Wind 09,0.8494105648568192,0.8490740585726566
695,t0006,Wind 04,0.0970215701890938,0.25447655284057
696,t0007,Solar 44,0.0,0.0
697,t0007,Solar 41,0.0,0.0
698,t0007,Solar 42,0.0,0.0
699,t0007,Solar 43,0.0,0.0
700,t0007,Solar 45,0.0,0.0
701,t0007,Solar 50,0.0,0.0
702,t0007,Solar 47,0.0,0.0
703,t0007,Solar 48,0.0,0.0
704,t0007,Solar 49,0.0,0.0
705,t0007,Solar 04,0.0,0.0
706,t0007,Solar 46,0.0,0.0
707,t0007,Solar 40,0.0,0.0
708,t0007,Solar 28,0.0,0.0
709,t0007,Solar 39,0.0,0.0
710,t0007,Solar 38,0.0,0.0
711,t0007,Solar 37,0.0,0.0
712,t0007,Solar 36,0.0,0.0
713,t0007,Solar 35,0.0,0.0
714,t0007,Solar 34,0.0,0.0
715,t0007,Solar 33,0.0,0.0
716,t0007,Solar 32,0.0,0.0
717,t0007,Solar 31,0.0,0.0
718,t0007,Solar 30,0.0,0.0
719,t0007,Solar 02,0.0,0.0
720,t0007,Solar 29,0.0,0.0
721,t0007,Solar 51,0.0,0.0
722,t0007,Solar 03,0.0,0.0
723,t0007,Solar 52,0.0,0.0
724,t0007,Solar 65,0.0,0.0
725,t0007,Solar 54,0.0,0.0
726,t0007,Solar 27,0.0,0.0
727,t0007,Solar 09,0.0,0.0
728,t0007,Solar 08,0.0,0.0
729,t0007,Solar 07,0.0,0.0
730,t0007,Solar 75,0.0,0.0
731,t0007,Solar 74,0.0,0.0
732,t0007,Solar 73,0.0,0.0
733,t0007,Solar 72,0.0,0.0
734,t0007,Solar 71,0.0,0.0
735,t0007,Solar 70,0.0,0.0
736,t0007,Solar 06,0.0,0.0
737,t0007,Solar 69,0.0,0.0
738,t0007,Solar 53,0.0,0.0
739,t0007,Solar 68,0.0,0.0
740,t0007,Solar 66,0.0,0.0
741,t0007,Solar 64,0.0,0.0
742,t0007,Solar 63,0.0,0.0
743,t0007,Solar 62,0.0,0.0
744,t0007,Solar 61,0.0,0.0
745,t0007,Solar 60,0.0,0.0
746,t0007,Solar 05,0.0,0.0
747,t0007,Solar 59,0.0,0.0
748,t0007,Solar 58,0.0,0.0
749,t0007,Solar 57,0.0,0.0
750,t0007,Solar 56,0.0,0.0
751,t0007,Solar 55,0.0,0.0
752,t0007,Solar 67,0.0,0.0
753,t0007,Solar 26,0.0,0.0
754,t0007,Solar 25,0.0,0.0
755,t0007,Solar 24,0.0,0.0
756,t0007,Wind 11,0.5850249175289024,0.5243151628865891
757,t0007,Wind 10,0.9048129860811928,0.8723891988912409
758,t0007,Hydro 43,0.0045156794425087,0.0045156794425087
759,t0007,Hydro 42,0.027120039476418,0.027120039476418
760,t0007,Hydro 41,0.027120039476418,0.027120039476418
761,t0007,Hydro 40,0.0024677602393479,0.0024677602393479
762,t0007,Hydro 35,0.2157,0.2157
763,t0007,Hydro 34,0.0034276108199462,0.0034276108199462
764,t0007,Hydro 33,0.0034276108199462,0.0034276108199462
765,t0007,Hydro 32,0.2157,0.2157
766,t0007,Hydro 31,0.2156999999999999,0.2156999999999999
767,t0007,Hydro 30,0.2156999999999999,0.2156999999999999
768,t0007,Wind 12,0.7680229905891148,0.1692585453217046
769,t0007,Hydro 29,0.0,0.0
770,t0007,Hydro 27,0.0293664036863785,0.0293664036863785
771,t0007,Hydro 26,0.0293664036863785,0.0293664036863785
772,t0007,Hydro 25,0.0293664036863785,0.0293664036863785
773,t0007,Hydro 24,0.0,0.0
774,t0007,Hydro 23,0.0,0.0
775,t0007,Hydro 22,0.0096159290648628,0.0096159290648628
776,t0007,Hydro 21,0.0096159290648628,0.0096159290648628
777,t0007,Hydro 20,0.0096159290648628,0.0096159290648628
778,t0007,Hydro 19,0.0004665042255258,0.0004665042255258
779,t0007,Hydro 18,0.2156999999999999,0.2156999999999999
780,t0007,Hydro 17,0.2156999999999999,0.2156999999999999
781,t0007,Hydro 16,0.2156999999999999,0.2156999999999999
782,t0007,Hydro 28,0.0,0.0
783,t0007,Wind 13,0.5969972792719881,0.1402164876882206
784,t0007,Wind 15,0.1177619194933234,0.1452141959827182
785,t0007,Solar 23,0.0,0.0
786,t0007,Solar 22,0.0,0.0
787,t0007,Solar 21,0.0,0.0
788,t0007,Solar 20,0.0,0.0
789,t0007,Solar 01,0.0,0.0
790,t0007,Solar 19,0.0,0.0
791,t0007,Solar 18,0.0,0.0
792,t0007,Wind 14,0.0337035311541365,0.017690975788338
793,t0007,Solar 16,0.0,0.0
794,t0007,Solar 15,0.0,0.0
795,t0007,Solar 14,0.0,0.0
796,t0007,Solar 13,0.0,0.0
797,t0007,Solar 12,0.0,0.0
798,t0007,Solar 17,0.0,0.0
799,t0007,Solar 10,0.0,0.0
800,t0007,Solar 11,0.0,0.0
801,t0007,Wind 16,0.0027104416002476,0.0069934902182572
802,t0007,Wind 17,0.0226647520960832,0.0720140953099264
803,t0007,Wind 01,0.5384655172647044,0.3348549683719426
804,t0007,Wind 03,0.517969212574753,0.395373681518588
805,t0007,Wind 02,0.6333590237059895,0.5965132856508
806,t0007,Wind 05,0.9165589436609636,0.8921887932001663
807,t0007,Wind 06,0.571755405341224,0.1873792453767377
808,t0007,Wind 07,0.5637254666479958,0.410158254019365
809,t0007,Wind 08,0.9512627196733554,0.9227255496736084
810,t0007,Wind 09,0.9015216547579756,0.8647517076304457
811,t0007,Wind 04,0.316200549540084,0.286839812999752
812,t0008,Solar 43,0.0,0.0
813,t0008,Solar 40,0.0,0.0
814,t0008,Solar 41,0.0,0.0
815,t0008,Solar 42,0.0,0.0
816,t0008,Solar 44,0.0,0.0
817,t0008,Solar 04,0.0,0.0
818,t0008,Solar 46,0.0,0.0
819,t0008,Solar 47,0.0,0.0
820,t0008,Solar 48,0.0,0.0
821,t0008,Solar 49,0.0,0.0
822,t0008,Solar 45,0.0,0.0
823,t0008,Solar 03,0.0,0.0
824,t0008,Solar 27,0.0,0.0
825,t0008,Solar 38,0.0,0.0
826,t0008,Solar 37,0.0,0.0
827,t0008,Solar 36,0.0,0.0
828,t0008,Solar 35,0.0,0.0
829,t0008,Solar 34,0.0,0.0
830,t0008,Solar 33,0.0,0.0
831,t0008,Solar 32,0.0,0.0
832,t0008,Solar 31,0.0,0.0
833,t0008,Solar 30,0.0,0.0
834,t0008,Solar 02,0.0,0.0
835,t0008,Solar 29,0.0,0.0
836,t0008,Solar 28,0.0,0.0
837,t0008,Solar 50,0.0,0.0
838,t0008,Solar 39,0.0,0.0
839,t0008,Solar 51,0.0,0.0
840,t0008,Solar 64,0.0,0.0
841,t0008,Solar 53,0.0,0.0
842,t0008,Solar 26,0.0,0.0
843,t0008,Solar 08,0.0,0.0
844,t0008,Solar 07,0.0,0.0
845,t0008,Solar 75,0.0,0.0
846,t0008,Solar 74,0.0,0.0
847,t0008,Solar 73,0.0,0.0
848,t0008,Solar 72,0.0,0.0
849,t0008,Solar 71,0.0,0.0
850,t0008,Solar 70,0.0,0.0
851,t0008,Solar 06,0.0,0.0
852,t0008,Solar 69,0.0,0.0
853,t0008,Solar 68,0.0,0.0
854,t0008,Solar 52,0.0,0.0
855,t0008,Solar 67,0.0,0.0
856,t0008,Solar 65,0.0,0.0
857,t0008,Solar 63,0.0,0.0
858,t0008,Solar 62,0.0,0.0
859,t0008,Solar 61,0.0,0.0
860,t0008,Solar 60,0.0,0.0
861,t0008,Solar 05,0.0,0.0
862,t0008,Solar 59,0.0,0.0
863,t0008,Solar 58,0.0,0.0
864,t0008,Solar 57,0.0,0.0
865,t0008,Solar 56,0.0,0.0
866,t0008,Solar 55,0.0,0.0
867,t0008,Solar 54,0.0,0.0
868,t0008,Solar 66,0.0,0.0
869,t0008,Solar 25,0.0,0.0
870,t0008,Solar 09,0.0,0.0
871,t0008,Solar 23,0.0,0.0
872,t0008,Wind 10,0.9107913158960904,0.8813442412762831
873,t0008,Hydro 43,0.0147410881801125,0.0147410881801125
874,t0008,Hydro 42,0.0264924683149802,0.0264924683149802
875,t0008,Hydro 41,0.0264924683149802,0.0264924683149802
876,t0008,Hydro 40,0.0080558134736407,0.0080558134736407
877,t0008,Hydro 35,0.2209,0.2209
878,t0008,Hydro 34,0.0032725932451748,0.0032725932451748
879,t0008,Hydro 33,0.0032725932451748,0.0032725932451748
880,t0008,Hydro 32,0.2209,0.2209
881,t0008,Hydro 31,0.2208999999999999,0.2208999999999999
882,t0008,Hydro 30,0.2208999999999999,0.2208999999999999
883,t0008,Hydro 29,0.0,0.0
884,t0008,Wind 11,0.5850249175289024,0.533471363196121
885,t0008,Hydro 28,0.0,0.0
886,t0008,Hydro 26,0.03007435593102,0.03007435593102
887,t0008,Hydro 25,0.03007435593102,0.03007435593102
888,t0008,Hydro 24,0.0,0.0
889,t0008,Hydro 23,0.0,0.0
890,t0008,Hydro 22,0.0110578502683573,0.0110578502683573
891,t0008,Hydro 21,0.0110578502683573,0.0110578502683573
892,t0008,Hydro 20,0.0110578502683573,0.0110578502683573
893,t0008,Hydro 19,0.0113742212078218,0.0113742212078218
894,t0008,Hydro 18,0.2208999999999999,0.2208999999999999
895,t0008,Hydro 17,0.2208999999999999,0.2208999999999999
896,t0008,Hydro 16,0.2208999999999999,0.2208999999999999
897,t0008,Hydro 27,0.03007435593102,0.03007435593102
898,t0008,Wind 12,0.70225882512088,0.1694887863894707
899,t0008,Solar 24,0.0,0.0
900,t0008,Wind 14,0.0321241846719587,0.016657957079781
901,t0008,Solar 22,0.0,0.0
902,t0008,Solar 21,0.0,0.0
903,t0008,Solar 20,0.0,0.0
904,t0008,Solar 01,0.0,0.0
905,t0008,Solar 19,0.0,0.0
906,t0008,Solar 18,0.0,0.0
907,t0008,Solar 17,0.0,0.0
908,t0008,Wind 13,0.591383097735937,0.1428983989697644
909,t0008,Solar 15,0.0,0.0
910,t0008,Solar 14,0.0,0.0
911,t0008,Solar 13,0.0,0.0
912,t0008,Solar 12,0.0,0.0
913,t0008,Solar 11,0.0,0.0
914,t0008,Solar 16,0.0,0.0
915,t0008,Wind 09,0.90706632063403,0.8739585887824999
916,t0008,Solar 10,0.0,0.0
917,t0008,Wind 15,0.0979666059686464,0.1426962382759594
918,t0008,Wind 16,0.0028880151412403,0.0049199194818011
919,t0008,Wind 17,0.0294421022320589,0.0775591510044521
920,t0008,Wind 02,0.633629400670921,0.6111439659605553
921,t0008,Wind 01,0.5374018072667426,0.3296112160957061
922,t0008,Wind 04,0.37823980815091,0.312886870407082
923,t0008,Wind 05,0.9212714828774,0.8994228255477881
924,t0008,Wind 06,0.5647672096048506,0.1887579861175091
925,t0008,Wind 07,0.5637254666479958,0.4099585149186409
926,t0008,Wind 08,0.9557814496254096,0.9312546370883492
927,t0008,Wind 03,0.589622137416249,0.416571556103875
928,t0009,Solar 43,0.0817962732142685,0.1329019371152571
929,t0009,Solar 40,0.071822283439184,0.1548979800080343
930,t0009,Solar 41,0.071822283439184,0.1548979800080343
931,t0009,Solar 42,0.0817962732142685,0.1329019371152571
932,t0009,Solar 44,0.0817962732142685,0.1329019371152571
933,t0009,Solar 04,0.0,0.0
934,t0009,Solar 46,0.0817962732142685,0.1329019371152571
935,t0009,Solar 47,0.0817962732142685,0.1329019371152571
936,t0009,Solar 48,0.0817962732142685,0.1329019371152571
937,t0009,Solar 49,0.0801311156698447,0.1301964040502509
938,t0009,Solar 45,0.0817962732142685,0.1329019371152571
939,t0009,Solar 03,0.0,0.0
940,t0009,Solar 27,0.0,0.0
941,t0009,Solar 38,0.095135274791844,0.1584638691397065
942,t0009,Solar 37,0.1056545048061111,0.1716666058765496
943,t0009,Solar 36,0.1233129563090992,0.1518874352982668
944,t0009,Solar 35,0.1045594562716168,0.1045594561516942
945,t0009,Solar 34,0.1220971770284992,0.1790197972138752
946,t0009,Solar 33,0.1847159312535863,0.2002002224243931
947,t0009,Solar 32,0.1852458517351784,0.1904367650282353
948,t0009,Solar 31,0.1160212075072981,0.1477626548547875
949,t0009,Solar 30,0.0,0.0
950,t0009,Solar 02,0.0535795690554874,0.0885598282814155
951,t0009,Solar 29,0.0,0.0
952,t0009,Solar 28,0.0,0.0
953,t0009,Solar 50,0.0706561226688087,0.1523829394849661
954,t0009,Solar 39,0.071822283439184,0.1548979800080343
955,t0009,Solar 51,0.0668885270250894,0.1358153298895457
956,t0009,Solar 64,0.0654038628938614,0.4498470112515814
957,t0009,Solar 53,0.0669054849992871,0.1358497623307389
958,t0009,Solar 26,0.0,0.0
959,t0009,Solar 08,0.0,0.0
960,t0009,Solar 07,0.0,0.0
961,t0009,Solar 75,0.0,0.0
962,t0009,Solar 74,0.0,0.0
963,t0009,Solar 73,0.0,0.0
964,t0009,Solar 72,0.0895906212756559,0.5157848509965596
965,t0009,Solar 71,0.1081119101352662,0.1558157607115144
966,t0009,Solar 70,0.0955872940310253,0.2889698773881187
967,t0009,Solar 06,0.0,0.0
968,t0009,Solar 69,0.0884300361424569,0.388869095625365
969,t0009,Solar 68,0.087895066880621,0.3377014034785406
970,t0009,Solar 52,0.0706408468951247,0.1523499941049492
971,t0009,Solar 67,0.0488811068066347,0.3362036881655449
972,t0009,Solar 65,0.0403728360123842,0.2776838992461096
973,t0009,Solar 63,0.0488851953602853,0.3362318090245733
974,t0009,Solar 62,0.0,0.0
975,t0009,Solar 61,0.0319966710070568,0.0673336552505355
976,t0009,Solar 60,0.0668830144554845,0.1358041366267036
977,t0009,Solar 05,0.0,0.0
978,t0009,Solar 59,0.0619575323040703,0.1024861528587963
979,t0009,Solar 58,0.0706641415176499,0.1524002334763608
980,t0009,Solar 57,0.0706697255597443,0.1524122764990292
981,t0009,Solar 56,0.0724483251349073,0.1206749224857453
982,t0009,Solar 55,0.0724698261302099,0.1207107361406726
983,t0009,Solar 54,0.0706256961626654,0.1523173189723815
984,t0009,Solar 66,0.0295815362212837,0.0
985,t0009,Solar 25,0.0,0.0
986,t0009,Solar 09,0.0,0.0
987,t0009,Solar 23,0.0,0.0
988,t0009,Wind 10,0.9108034990548012,0.8821363863649879
989,t0009,Hydro 43,0.0239678370410077,0.0239678370410077
990,t0009,Hydro 42,0.0273621026386868,0.0273621026386868
991,t0009,Hydro 41,0.0273621026386868,0.0273621026386868
992,t0009,Hydro 40,0.0130981120396162,0.0130981120396162
993,t0009,Hydro 35,0.2202,0.2202
994,t0009,Hydro 34,0.0030056185330684,0.0030056185330684
995,t0009,Hydro 33,0.0030056185330684,0.0030056185330684
996,t0009,Hydro 32,0.2202,0.2202
997,t0009,Hydro 31,0.2202,0.2202
998,t0009,Hydro 30,0.2202,0.2202
999,t0009,Hydro 29,0.0,0.0
1000,t0009,Wind 11,0.5850249175289024,0.5326357685361525
1001,t0009,Hydro 28,0.0,0.0
1002,t0009,Hydro 26,0.0299790546673183,0.0299790546673183
1003,t0009,Hydro 25,0.0299790546673183,0.0299790546673183
1004,t0009,Hydro 24,0.0,0.0
1005,t0009,Hydro 23,0.0,0.0
1006,t0009,Hydro 22,0.0382951800148869,0.0382951800148869
1007,t0009,Hydro 21,0.0382951800148869,0.0382951800148869
1008,t0009,Hydro 20,0.0382951800148869,0.0382951800148869
1009,t0009,Hydro 19,0.0094997224107087,0.0094997224107087
1010,t0009,Hydro 18,0.2201999999999999,0.2201999999999999
1011,t0009,Hydro 17,0.2201999999999999,0.2201999999999999
1012,t0009,Hydro 16,0.2202,0.2202
1013,t0009,Hydro 27,0.0299790546673183,0.0299790546673183
1014,t0009,Wind 12,0.5033404695911292,0.1663892101882533
1015,t0009,Solar 24,0.0,0.0
1016,t0009,Wind 14,0.0201411633277888,0.0156107023502814
1017,t0009,Solar 22,0.0,0.0
1018,t0009,Solar 21,0.0,0.0
1019,t0009,Solar 20,0.0,0.0
1020,t0009,Solar 01,2.639121002731801e-05,0.0
1021,t0009,Solar 19,0.0,0.0
1022,t0009,Solar 18,0.0,0.0
1023,t0009,Solar 17,0.0,0.0
1024,t0009,Wind 13,0.554512020832736,0.1443570529397299
1025,t0009,Solar 15,0.0,0.0
1026,t0009,Solar 14,0.0,0.0
1027,t0009,Solar 13,0.0,0.0
1028,t0009,Solar 12,0.0,0.0
1029,t0009,Solar 11,0.0,0.0
1030,t0009,Solar 16,0.0,0.0
1031,t0009,Wind 09,0.906038150048542,0.874217829395235
1032,t0009,Solar 10,0.0,0.0
1033,t0009,Wind 15,0.078927951535625,0.141889703737914
1034,t0009,Wind 16,0.0010021689136852,0.0031720529242336
1035,t0009,Wind 17,0.0154330618694442,0.0833134714127993
1036,t0009,Wind 02,0.6336491408662105,0.6189515795962921
1037,t0009,Wind 01,0.5328683468625156,0.3251606932507069
1038,t0009,Wind 04,0.3788254011622319,0.332077932053466
1039,t0009,Wind 05,0.9212714828774,0.8995608744653172
1040,t0009,Wind 06,0.5268030440026017,0.1873259420313751
1041,t0009,Wind 07,0.5637239154177018,0.4061080645228312
1042,t0009,Wind 08,0.9557814496254096,0.9320740224136566
1043,t0009,Wind 03,0.521396349773892,0.430816381363891
1044,t0010,Solar 43,0.3434559102642577,0.34531764683
1045,t0010,Solar 40,0.3325946687236457,0.3991918681337737
1046,t0010,Solar 41,0.3325946687236457,0.3991918681337737
1047,t0010,Solar 42,0.3434559102642577,0.34531764683
1048,t0010,Solar 44,0.3434559102642577,0.34531764683
1049,t0010,Solar 04,0.0169312519414345,0.3853787080032557
1050,t0010,Solar 46,0.3434559102642577,0.34531764683
1051,t0010,Solar 47,0.3434559102642577,0.34531764683
1052,t0010,Solar 48,0.3434559102642577,0.34531764683
1053,t0010,Solar 49,0.3364640489277963,0.3382878899151818
1054,t0010,Solar 45,0.3434559102642577,0.34531764683
1055,t0010,Solar 03,0.0500823782546579,0.2076447951807357
1056,t0010,Solar 27,0.0090948535332084,0.2241811694957788
1057,t0010,Solar 38,0.4405780593052425,0.489517378760682
1058,t0010,Solar 37,0.4436346876910307,0.4460394608783923
1059,t0010,Solar 36,0.454235140311768,0.2462551302790496
1060,t0010,Solar 35,0.2837231588288622,0.3366880053935711
1061,t0010,Solar 34,0.4497392158111376,0.5016522722977416
1062,t0010,Solar 33,0.4992090499673636,0.4680363418323522
1063,t0010,Solar 32,0.5005862559472173,0.4883534661341524
1064,t0010,Solar 31,0.4333776427203844,0.4424963451096544
1065,t0010,Solar 30,0.0128470042731166,0.3645227955713311
1066,t0010,Solar 02,0.2961960935951687,0.3198610215089557
1067,t0010,Solar 29,0.042891928661676,0.3229554609931911
1068,t0010,Solar 28,0.042905778674261,0.3230597445534109
1069,t0010,Solar 50,0.3271944108018848,0.3927102876458699
1070,t0010,Solar 39,0.3325946687236457,0.3991918681337737
1071,t0010,Solar 51,0.3246710533623725,0.4167967464160025
1072,t0010,Solar 64,0.4157118052934766,0.6906170751808619
1073,t0010,Solar 53,0.3247533658842728,0.4169024143805251
1074,t0010,Solar 26,0.016876585933846,0.3841344362578321
1075,t0010,Solar 08,0.0169206320755887,0.3851369841936976
1076,t0010,Solar 07,0.0171578588593557,0.3905366110054299
1077,t0010,Solar 75,0.071975593297596,0.325321696051085
1078,t0010,Solar 74,0.086457104423194,0.8971163157967039
1079,t0010,Solar 73,0.2192208858568528,0.605800645110576
1080,t0010,Solar 72,0.394842578129617,0.7885524645923135
1081,t0010,Solar 71,0.426579352974689,0.4604946674153481
1082,t0010,Solar 70,0.409197981392382,0.5654506981317627
1083,t0010,Solar 06,0.0090856024683443,0.1860794808467346
1084,t0010,Solar 69,0.3933599246844609,0.4680253578271244
1085,t0010,Solar 68,0.3984066049399666,0.6113060377557343
1086,t0010,Solar 52,0.3271236717409041,0.3926253831958891
1087,t0010,Solar 67,0.31069194167179,0.51614882833145
1088,t0010,Solar 65,0.2566127412193117,0.4263076946729213
1089,t0010,Solar 63,0.31071792882215,0.5161920002208417
1090,t0010,Solar 62,0.1842793207916416,0.2563300065902162
1091,t0010,Solar 61,0.1604010540942294,0.4558643103992894
1092,t0010,Solar 60,0.3246442958321963,0.4167623959819357
1093,t0010,Solar 05,0.0165780934057291,0.3773404119009517
1094,t0010,Solar 59,0.3149188690928639,0.3199074340886876
1095,t0010,Solar 58,0.3272315444914044,0.392754856469372
1096,t0010,Solar 57,0.327257403076535,0.392785892876155
1097,t0010,Solar 56,0.3355132211232033,0.3727819600649183
1098,t0010,Solar 55,0.3356127937244722,0.3728925935271633
1099,t0010,Solar 54,0.3270535117208946,0.3925411752080903
1100,t0010,Solar 66,0.2398487097873489,0.0
1101,t0010,Solar 09,0.016919113383439,0.3851024160791362
1102,t0010,Solar 25,0.0169087554634527,0.384866654357616
1103,t0010,Solar 23,0.0171337030578613,0.3899867722825448
1104,t0010,Wind 10,0.9108034990548012,0.8762136068678734
1105,t0010,Hydro 43,0.0214494773519163,0.0214494773519163
1106,t0010,Hydro 42,0.0269228028256804,0.0269228028256804
1107,t0010,Hydro 41,0.0269228028256804,0.0269228028256804
1108,t0010,Hydro 40,0.0117218611369029,0.0117218611369029
1109,t0010,Hydro 35,0.2207,0.2207
1110,t0010,Hydro 34,0.0029022734832208,0.0029022734832208
1111,t0010,Hydro 33,0.0029022734832208,0.0029022734832208
1112,t0010,Hydro 32,0.2207,0.2207
1113,t0010,Hydro 31,0.2206999999999999,0.2206999999999999
1114,t0010,Hydro 30,0.2206999999999999,0.2206999999999999
1115,t0010,Hydro 28,0.0,0.0
1116,t0010,Wind 11,0.5850249175289024,0.5229065113204765
1117,t0010,Hydro 27,0.0300471269985338,0.0300471269985338
1118,t0010,Hydro 25,0.0300471269985338,0.0300471269985338
1119,t0010,Hydro 24,0.0,0.0
1120,t0010,Hydro 23,0.0,0.0
1121,t0010,Hydro 22,0.0014044687047024,0.0014044687047024
1122,t0010,Hydro 21,0.0014044687047024,0.0014044687047024
1123,t0010,Hydro 20,0.0014044687047024,0.0014044687047024
1124,t0010,Hydro 19,0.0058609894516069,0.0058609894516069
1125,t0010,Hydro 18,0.2206999999999999,0.2206999999999999
1126,t0010,Hydro 17,0.2207,0.2207
1127,t0010,Hydro 16,0.2206999999999999,0.2206999999999999
1128,t0010,Solar 24,0.01687321809832,0.3840577719911634
1129,t0010,Hydro 26,0.0300471269985338,0.0300471269985338
1130,t0010,Wind 12,0.3509261671798769,0.1581538130067682
1131,t0010,Hydro 29,0.0,0.0
1132,t0010,Wind 14,0.0151357241398567,0.014169510677482
1133,t0010,Wind 13,0.4787717894079284,0.1434861892221674
1134,t0010,Solar 21,0.0169153875329631,0.3850176110797236
1135,t0010,Solar 20,0.0429158848102777,0.0327580577136007
1136,t0010,Solar 01,0.0841282745590468,0.0687709698182007
1137,t0010,Solar 19,0.016917955798284,0.385076151096993
1138,t0010,Solar 18,0.0169195798334685,0.3851130321226567
1139,t0010,Solar 17,0.0169269462356287,0.3852807056061761
1140,t0010,Solar 16,0.009083497610809,0.2577365012654273
1141,t0010,Solar 15,0.0169221843456303,0.3851723151336458
1142,t0010,Solar 14,0.0169178329529619,0.3850732719079615
1143,t0010,Solar 13,0.0172047321569015,0.3916035206577807
1144,t0010,Solar 12,0.0168677943433839,0.3839343264104188
1145,t0010,Solar 11,0.0169478104641059,0.3857555985269257
1146,t0010,Solar 22,0.0428734539429756,0.3228163542980857
1147,t0010,Wind 09,0.9068800060892288,0.8680024627022529
1148,t0010,Solar 10,0.0429133610888999,0.0327561312824495
1149,t0010,Wind 16,0.0003610998528885,0.0018125932461393
1150,t0010,Wind 17,0.0298613609165403,0.0911750187314628
1151,t0010,Wind 01,0.5256596824198156,0.3154926926197521
1152,t0010,Wind 02,0.633726598280029,0.6223603857191816
1153,t0010,Wind 03,0.5522549997005289,0.449009164046166
1154,t0010,Wind 15,0.0607680684515286,0.1430975652374376
1155,t0010,Wind 05,0.9212714828774,0.8945756007774636
1156,t0010,Wind 06,0.468436582795892,0.1815617410489589
1157,t0010,Wind 07,0.5636333336487217,0.3946608585692626
1158,t0010,Wind 08,0.9557814496254096,0.926063762974536
1159,t0010,Wind 04,0.491368908832572,0.356268562986308
